0.000000000000000000e+00,1.153326319706851733e+00,0.000000000000000000e+00,1.108243581191744820e+00
3.415825682982541554e-03,1.151843888094013835e+00,0.000000000000000000e+00,9.807867603506476017e-01
3.177338642524937373e-03,1.146333160891199077e+00,0.000000000000000000e+00,1.065667701053912175e+00
4.286131869698152352e-03,1.148213137183199173e+00,0.000000000000000000e+00,9.238402807123997640e-01
1.823361977426591826e-03,1.149859914117658199e+00,0.000000000000000000e+00,1.098700798743998952e+00
-1.464650119258508517e-04,1.145815093001978369e+00,0.000000000000000000e+00,1.134599717233983673e+00
-1.505691441585320801e-03,1.142957170853453830e+00,0.000000000000000000e+00,1.020746500444261073e+00
-1.899599326160261639e-03,1.148144045555101744e+00,1.328266279146682501e-02,1.059647771456553755e+00
-9.169438634531853951e-04,1.152130385700591342e+00,5.919979589326723052e-02,4.507848380204664274e+00
-2.246301384747254482e-03,1.154122932634987331e+00,8.766639275749336935e-02,4.665847860906462863e+00
4.074761576446784932e-04,1.151303907008865535e+00,1.361425260900351597e-01,4.700165388284776036e+00
5.108887168619902913e-02,1.149327017131124729e+00,2.317622240471255701e-01,4.748878253616111600e+00
9.077061227291122192e-02,1.137887635021708643e+00,4.450396738714010869e-01,4.521029467731675133e+00
1.267888998226386066e-01,1.119538726820064056e+00,7.272872968385457604e-01,4.631954434631256667e+00
1.570993678171079266e-01,1.090048612750420309e+00,9.176552146532872545e-01,8.346303428975698324e+00
1.825010448157930176e-01,1.047221768113536955e+00,9.915092550449762232e-01,8.430421990151961253e+00
2.004867367291100766e-01,9.895826501391602470e-01,9.877738007647707263e-01,8.390203747381475452e+00
2.174418680069817034e-01,9.249957378613585801e-01,9.785032763469295736e-01,8.324747961949436004e+00
2.316742874581825540e-01,8.470248368502948377e-01,1.000000000000000000e+00,8.193438677116905211e+00
2.399698957893810214e-01,7.757122680194007414e-01,1.000000000000000000e+00,8.492451869184741042e+00
2.455923869536537629e-01,7.175383807893143118e-01,1.000000000000000000e+00,8.424543037887335828e+00
2.475900598514283180e-01,6.736170426176731896e-01,1.000000000000000000e+00,8.304745542145491655e+00
2.518796652362902955e-01,6.267407100174102741e-01,1.000000000000000000e+00,8.300412195535821880e+00
2.524686918095494503e-01,5.833722700019060570e-01,1.000000000000000000e+00,8.607153538922176494e+00
2.531437187274345191e-01,5.407534492403698323e-01,1.000000000000000000e+00,6.686787697148517395e+00
2.509521076612767354e-01,5.137617232500981679e-01,1.000000000000000000e+00,6.710035491567905019e+00
2.476898132132588637e-01,4.848914680409293076e-01,1.000000000000000000e+00,6.698151780061733618e+00
2.445191335380349495e-01,4.569941754285488655e-01,9.695169046576245231e-01,6.869868285358289306e+00
2.399606119444477603e-01,4.380699047619923125e-01,9.304664847081530743e-01,6.785959128297015752e+00
2.349293100299473802e-01,4.266373288129675090e-01,9.445681812283694967e-01,6.872013929457133408e+00
2.312037276559481269e-01,4.040369690081607179e-01,9.778134519429743099e-01,6.730852469340541155e+00
2.250368913180585961e-01,3.853648061526024904e-01,1.000000000000000000e+00,6.870393525573697424e+00
2.156022320901139766e-01,3.675933770580985804e-01,1.000000000000000000e+00,6.904435590744983031e+00
2.110615284747598408e-01,3.526457352274969814e-01,1.000000000000000000e+00,6.757993003468610205e+00
2.033439921997226840e-01,3.394584935439041717e-01,1.000000000000000000e+00,1.359903611205101948e+00
1.960821821731653647e-01,3.256210569996466075e-01,1.000000000000000000e+00,7.794335680649331799e+00
1.898886400430553067e-01,3.129102749845068532e-01,9.990648830550419301e-01,7.761258371979449677e+00
1.841976264827855925e-01,3.032211815270360877e-01,9.890961441105167173e-01,7.885450975107772820e+00
1.779839017107280319e-01,2.901321982410275946e-01,8.969198968403930827e-01,7.806728118627885848e+00
1.734807829510944255e-01,2.841386875363027253e-01,6.850951028328247094e-01,7.958760903980668822e+00
1.666048430772796296e-01,2.737090761208620937e-01,4.079497074477546614e-01,7.775570727354782719e+00
1.607698416985128553e-01,2.673126594488930974e-01,1.983425653165254710e-01,7.893878133411929454e+00
1.542947273767700800e-01,2.572727912953745588e-01,9.213949884473088270e-02,7.935932903238370528e+00
1.483159519894586276e-01,2.576382023183509951e-01,3.598305915303640079e-02,7.758216206557589700e+00
1.414050125525670443e-01,2.570379434121018436e-01,3.234180369343583883e-02,7.888639662987707801e+00
1.351557588245303754e-01,2.503962779561024199e-01,3.351386134780332763e-03,7.866569110312961577e+00
1.280171559064380848e-01,2.439129640773420593e-01,1.126442347510789310e-03,7.802701093653974240e+00
1.226719506625113809e-01,2.364257532075579038e-01,3.876027336712729865e-02,7.732022943958429373e+00
1.165654523223071393e-01,2.292544207495480491e-01,4.205653978928469705e-02,6.572351840326284389e+00
1.137183012612126010e-01,2.223432952470784651e-01,5.797730379564274006e-02,6.624781458428162573e+00
1.097612857915877538e-01,2.191032481831801104e-01,4.607831938344083417e-02,6.694330710383964878e+00
1.064653684906422398e-01,2.102900955032163954e-01,0.000000000000000000e+00,6.620876308137745525e+00
1.002322619677311344e-01,2.071935119161231187e-01,0.000000000000000000e+00,6.559781982995437133e+00
9.521701371020821481e-02,1.996491420534730055e-01,0.000000000000000000e+00,6.538299041445263526e+00
9.373477872223499874e-02,1.905456285479034673e-01,0.000000000000000000e+00,6.591145642745162014e+00
8.815036907456244575e-02,1.903261936519932973e-01,0.000000000000000000e+00,5.943832468931832480e+00
8.315027766973077938e-02,1.896057017957960000e-01,0.000000000000000000e+00,6.068119388153072613e+00
8.267878424020382033e-02,1.870232420533302631e-01,8.027600627748366496e-03,6.129378455401772285e+00
7.533352493227647717e-02,1.820979554156767488e-01,4.943982412027881496e-02,5.999930389305847989e+00
7.279348000187017831e-02,1.780647756717000374e-01,5.629760894198933274e-02,5.984545897432740347e+00
7.172181927357815234e-02,1.752533216168448982e-01,4.556623053138309648e-02,8.745811673512589479e+00
6.905506840427753923e-02,1.754230750328947819e-01,1.521410939469737891e-02,8.935530071391831086e+00
6.538409870598169138e-02,1.726825899945337583e-01,8.951490959681701609e-03,9.130805753381389778e+00
