0.000000000000000000e+00,9.676035699899590004e-01,0.000000000000000000e+00,1.555503365696538909e+00
-2.040271255837172813e-03,9.649007839786180041e-01,0.000000000000000000e+00,1.693704336692501089e+00
-3.444625136417392777e-03,9.667198419736898751e-01,0.000000000000000000e+00,1.582932551712309177e+00
-3.160519732517696762e-03,9.660311288005442032e-01,0.000000000000000000e+00,1.703502851582026301e+00
-3.952077726933554171e-03,9.650211664846184423e-01,0.000000000000000000e+00,1.628264832953400409e+00
-2.245530037104497348e-03,9.695322833290846987e-01,0.000000000000000000e+00,1.783099869738311583e+00
-8.256109039205749515e-04,9.633422609679999082e-01,0.000000000000000000e+00,1.521478609118866787e+00
-1.877797872218620739e-03,9.660478862409549450e-01,0.000000000000000000e+00,1.581809435263413555e+00
-1.024842428867093515e-03,9.690598917847527138e-01,0.000000000000000000e+00,1.576002691280517176e+00
2.793236738422335804e-04,9.690445077710968524e-01,1.276590191583494918e-02,1.471498206394795671e+00
1.481995795094614770e-03,9.691141274347654377e-01,5.128738391442401456e-02,1.597224049251410039e+00
2.439618588606916327e-02,9.688213705277847199e-01,1.651805216606679616e-01,1.584315591163828696e+00
5.034728528323147156e-02,9.658211686729751833e-01,3.929343046425581853e-01,1.586553306453025280e+00
6.789560541782456438e-02,9.604996693569970434e-01,6.572694867284852860e-01,2.052895864523301750e+00
8.243535430417546495e-02,9.468053534625902046e-01,8.956904964412925052e-01,1.908888259739472959e+00
9.489785801609711136e-02,9.278169044827492273e-01,1.000000000000000000e+00,1.930171837343465535e+00
1.097406837510188776e-01,9.037206157408679275e-01,1.000000000000000000e+00,1.931829612498279003e+00
1.197942838082861200e-01,8.712316444940240157e-01,1.000000000000000000e+00,1.905100961295838946e+00
1.286921173025077358e-01,8.305952487875505330e-01,1.000000000000000000e+00,1.683664921517836977e+00
1.363249458189838836e-01,7.825538750643356023e-01,1.000000000000000000e+00,1.759977239552711570e+00
1.432473243971543186e-01,7.350753001183848445e-01,1.000000000000000000e+00,1.952095620241237617e+00
1.488513096948078096e-01,6.806860861418023712e-01,1.000000000000000000e+00,2.058957791338987153e+00
1.547871040449902702e-01,6.357005384870919595e-01,1.000000000000000000e+00,9.695855483683319065e+00
1.596468710936667923e-01,5.913690411536223213e-01,9.631139223149161044e-01,9.758699772714081178e+00
1.645304285108731834e-01,5.524694307947525251e-01,9.098518098227627027e-01,9.885141512095376726e+00
1.657973001460492091e-01,5.198920200048421369e-01,8.793382710667301261e-01,9.824081971940399782e+00
1.653060615691075430e-01,4.887823342796986936e-01,9.164411316717403500e-01,9.886363078942711269e+00
1.658171873591320344e-01,4.620225875580641350e-01,9.859216089210190992e-01,9.908331376011371816e+00
1.637894551965205503e-01,4.413765956341973440e-01,1.000000000000000000e+00,9.709490029728982563e+00
1.638758137352534505e-01,4.263655623883315093e-01,1.000000000000000000e+00,9.811444140209461651e+00
1.643501846046805659e-01,4.016275020352039760e-01,9.762351161223089546e-01,9.869812354789294417e+00
1.658709482188877871e-01,3.879013279669867309e-01,9.482732605320324248e-01,9.947624511785992496e+00
1.622795769626377005e-01,3.712399673371916675e-01,9.448982964864112155e-01,9.743238866571410028e+00
1.631775883847980113e-01,3.549310829430847303e-01,9.573520997459565862e-01,9.906885928310986245e+00
1.645362737968115163e-01,3.432743640216202596e-01,9.772471906151660725e-01,9.971306329649699762e+00
1.619930299853451494e-01,3.334492996622486216e-01,9.783894108710760040e-01,9.981744144766564020e+00
1.585863299543180671e-01,3.224666065181368557e-01,9.795292031545087541e-01,9.739589647531326833e+00
1.544249694775327308e-01,3.123254409299074941e-01,9.967840767230685683e-01,9.874507453035281657e+00
1.543574393878866524e-01,2.970047804879277775e-01,9.615696843934546933e-01,9.905816189709973685e+00
1.508919931720952567e-01,2.936580711982559322e-01,8.297046425902860900e-01,9.916508724591848178e+00
1.494860197670015989e-01,2.874383669718363898e-01,5.989313208478590500e-01,6.572416218171658331e-01
1.463805529730355381e-01,2.813526287614427912e-01,3.129319302822831106e-01,6.477065458950719279e-01
1.442908119785178689e-01,2.707409810618742751e-01,1.114877280152292843e-01,9.654690992438426989e+00
1.406557729804401857e-01,2.628907442204770351e-01,2.150803938146936961e-02,9.807564078374301886e+00
1.354569808628795502e-01,2.599762207440496353e-01,0.000000000000000000e+00,9.743081869922791682e+00
1.325448583149487491e-01,2.551318016875177563e-01,0.000000000000000000e+00,9.821886562026508116e+00
1.302464329140715638e-01,2.452613236836602151e-01,0.000000000000000000e+00,9.689889799038137852e+00
1.247374666735625165e-01,2.347142650153589416e-01,0.000000000000000000e+00,9.550645589662869028e+00
1.195261819197907388e-01,2.263592045336673131e-01,0.000000000000000000e+00,9.708901274229448930e+00
1.179398605197399391e-01,2.296798512485731525e-01,0.000000000000000000e+00,9.609212885490221012e+00
1.120417999371307177e-01,2.172532619909251228e-01,3.297010944158841779e-03,1.633974595434499744e+00
1.105055593573408268e-01,2.131454962471611703e-01,2.214461676688455130e-02,7.025093548768070129e+00
1.051334708722355821e-01,2.071757309782077117e-01,2.997375844204492115e-02,7.077644991473309943e+00
1.021960796506051344e-01,1.976601199215900773e-01,4.914459770047843734e-02,6.947984379495369289e+00
9.799188681069141704e-02,1.941511895973319635e-01,7.704294454346738430e-02,7.225863653083626659e+00
9.214076897315207071e-02,1.887128605398881442e-01,9.304349960163665889e-02,7.157583887529400890e+00
9.364663621170854491e-02,1.878590106062259235e-01,9.751732429966612770e-02,7.116211606602591999e+00
9.126044446980353941e-02,1.936054405793787292e-01,9.194037860186068944e-02,7.169826326745858402e+00
8.782653466915905927e-02,1.911332609170690311e-01,7.827966473409748993e-02,5.931928589143750763e+00
8.379846789033072729e-02,1.870074283343897970e-01,4.568797704122903869e-02,5.881047938282433662e+00
8.184204961474120243e-02,1.848571156373633728e-01,1.569622980707205406e-02,5.959359132571639073e+00
7.898272760061096631e-02,1.874016813048191843e-01,1.341551100650013352e-03,5.990590154576413084e+00
7.286711431681899831e-02,1.829071763058683908e-01,0.000000000000000000e+00,5.943096320707416780e+00
7.023222314246969911e-02,1.835553153866135989e-01,0.000000000000000000e+00,9.230608219891387023e+00
6.909500882792625476e-02,1.805074076364230895e-01,5.300684614876966134e-03,7.770320753786395862e+00
6.607380676893616356e-02,1.743787595692152526e-01,1.221991514536984423e-02,8.002070685739603562e+00
6.213905197442797651e-02,1.698397063169917731e-01,2.094389501540299195e-02,8.053007150829044392e+00
6.165965220088467924e-02,1.690260669850240649e-01,1.793244107571178095e-02,8.204521743621629781e+00
5.876854447463752962e-02,1.681019836427377068e-01,2.251410321807803538e-02,7.954584476347786648e+00
5.845964918992345438e-02,1.681198738426728512e-01,1.639931194285606034e-02,7.933662764590805772e+00
5.805731402365199578e-02,1.642798651723158532e-01,2.133690898039992262e-02,8.064103726314465703e+00
5.534076166152537835e-02,1.624296275960747937e-01,3.276484190162292504e-02,7.981107197750151983e+00
5.517566669840733018e-02,1.630286112023995315e-01,8.432363895153716787e-03,3.202333507787852085e+00
4.968856254471705480e-02,1.619475782413523079e-01,0.000000000000000000e+00,3.397077203884564245e+00
4.568714027063974087e-02,1.590023392506809685e-01,0.000000000000000000e+00,3.493963526471163483e+00
4.252720822926773364e-02,1.529586349651130550e-01,0.000000000000000000e+00,3.137111453016057538e+00
4.193919111528480320e-02,1.512581501437302300e-01,1.126162956552182078e-02,3.448011152867036078e+00
4.018430155624017758e-02,1.494358673823504013e-01,4.201780505890214540e-02,3.435105917576788404e+00
3.838080546156789896e-02,1.515786489824245409e-01,5.298636469555981221e-02,3.448995657113829161e+00
3.768813655540590585e-02,1.488344806485194516e-01,3.244146748503400762e-02,3.424475077193290584e+00
3.502556050490460843e-02,1.445375020815380940e-01,5.076263578725034864e-02,3.314666364043175051e+00
3.461527885359055867e-02,1.421622620136765991e-01,7.388872075188489263e-02,9.753573309001313252e-01
3.427667038141526262e-02,1.359364793534886262e-01,7.611529952588025338e-02,1.107721567858851452e+00
3.343885694446636914e-02,1.327724050810208667e-01,8.501040930365509618e-02,8.115925037649714957e-01
3.169745352771369956e-02,1.267181690814172257e-01,5.669870429897391068e-02,8.871606208749730493e-01
2.700616466252500625e-02,1.207906111884818057e-01,1.515910315893950408e-02,1.019961092818713944e+00
2.755707985790263603e-02,1.208728142248309961e-01,0.000000000000000000e+00,8.014763514507352582e-01
2.785909788591871272e-02,1.250108377605828047e-01,0.000000000000000000e+00,8.687170762625431308e-01
2.677901618344257981e-02,1.229216200216552979e-01,0.000000000000000000e+00,8.753002591043634872e-01
2.494433749122401678e-02,1.210128650089035834e-01,0.000000000000000000e+00,6.153952935551633141e-01
2.712396974407417852e-02,1.220904500358498124e-01,0.000000000000000000e+00,8.638527149326938881e-01
2.692042497957660221e-02,1.210936577286673005e-01,0.000000000000000000e+00,9.923254904255482955e-01
2.525493061288974425e-02,1.213171038191637324e-01,0.000000000000000000e+00,8.904473155071777057e-01
2.413496630305460300e-02,1.153187800964503990e-01,0.000000000000000000e+00,8.796515732328917814e-01
2.315671066817900914e-02,1.160931724530274850e-01,0.000000000000000000e+00,8.657467547404671393e-01
2.198316878692068918e-02,1.146711497862552970e-01,0.000000000000000000e+00,7.391650991186861086e-01
1.827922356548952743e-02,1.063783272362933963e-01,0.000000000000000000e+00,7.454674157296480308e-01
1.884722465251674473e-02,1.026777871677244380e-01,6.171621990362424412e-03,6.392598979295620598e-01
1.964104997018052690e-02,1.034428812451622798e-01,1.024837832002665344e-02,6.434180767299860770e-01
2.216808178024881962e-02,1.074628227097558786e-01,6.113745779043459373e-03,6.638138674156891517e-01
