# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.054046132663571278e-01,1.771222093233578918e-02,3.427757084371766405e-01
1.000000000000000021e-02,0.000000000000000000e+00,3.346106801880609281e-04,9.058589909939372964e-01,3.067420178233022307e-02,5.209740700447328399e-01
2.000000000000000042e-02,0.000000000000000000e+00,7.394312597403817928e-04,9.062802884505122281e-01,3.052287491609940312e-02,7.830604426674561136e-01
2.999999999999999889e-02,0.000000000000000000e+00,4.561358476590207569e-04,9.061928181741070176e-01,2.804696471178460757e-02,3.693269800687836169e-01
4.000000000000000083e-02,0.000000000000000000e+00,-2.647277996731028297e-04,9.070358602271634263e-01,0.000000000000000000e+00,5.141953870570532548e-01
5.000000000000000278e-02,0.000000000000000000e+00,9.330900578580566965e-05,9.051021896279157763e-01,0.000000000000000000e+00,7.312248859915773114e-01
5.999999999999999778e-02,0.000000000000000000e+00,-3.096403606752817924e-05,9.050598980313424580e-01,0.000000000000000000e+00,3.621680683098963960e-01
7.000000000000000666e-02,0.000000000000000000e+00,-3.503850276699021636e-04,9.040567656200344526e-01,0.000000000000000000e+00,4.770042223914027213e-01
8.000000000000000167e-02,0.000000000000000000e+00,-1.391939613906338549e-03,9.016801065698277773e-01,0.000000000000000000e+00,7.667921662399772575e-01
8.999999999999999667e-02,0.000000000000000000e+00,-1.381055043731798304e-03,9.015231861386922008e-01,0.000000000000000000e+00,7.684472349428167481e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.056573759035609643e-03,9.016770364879657107e-01,0.000000000000000000e+00,4.713835792091022325e-01
1.100000000000000006e-01,0.000000000000000000e+00,-1.660261252189549957e-03,9.012744929119607118e-01,0.000000000000000000e+00,5.740173488666556745e-01
1.199999999999999956e-01,0.000000000000000000e+00,-2.124179352796728808e-03,9.005589765943481373e-01,0.000000000000000000e+00,5.810893193260679990e-01
1.300000000000000044e-01,0.000000000000000000e+00,-2.960743215908564520e-03,8.997448136211253500e-01,0.000000000000000000e+00,4.973325413553245644e-01
1.400000000000000133e-01,0.000000000000000000e+00,-2.384511325584987539e-03,8.992135173077056010e-01,0.000000000000000000e+00,7.926129675218626103e-01
1.499999999999999944e-01,0.000000000000000000e+00,-2.905698354532181352e-03,8.995602812582819130e-01,1.087539105605159206e-02,7.165896403698687189e-01
1.600000000000000033e-01,0.000000000000000000e+00,-2.256220402180709930e-03,8.998949170301838718e-01,2.224485074860633321e-02,3.928184503318393750e-01
1.700000000000000122e-01,0.000000000000000000e+00,-3.119503739734655074e-03,9.013188492531961638e-01,1.805435549265472367e-02,3.848415050705914497e-01
1.799999999999999933e-01,0.000000000000000000e+00,-3.169251170662561873e-03,9.006144791143801953e-01,1.628235384641836189e-03,6.231391342678901379e-01
1.900000000000000022e-01,0.000000000000000000e+00,-3.018701969216150416e-03,9.001350704784837342e-01,0.000000000000000000e+00,5.016954664787467433e-01
2.000000000000000111e-01,0.000000000000000000e+00,-3.432264633132191614e-03,9.006509494696933738e-01,0.000000000000000000e+00,6.954799391550723353e-01
2.099999999999999922e-01,0.000000000000000000e+00,-3.530471455697432349e-03,8.995966914588083840e-01,1.295593305246269325e-02,6.543914901770574444e-01
2.200000000000000011e-01,0.000000000000000000e+00,-3.677481310398296281e-03,9.007465970125756449e-01,1.872972293597115895e-02,6.080410984516981809e-01
2.300000000000000100e-01,0.000000000000000000e+00,-2.933647527444250332e-03,9.023560013932089285e-01,1.425330367206658830e-02,4.275391881436016450e-01
2.399999999999999911e-01,0.000000000000000000e+00,-3.294962401074321562e-03,9.030643745780276843e-01,8.617000365548518198e-03,5.688454827210435161e-01
2.500000000000000000e-01,0.000000000000000000e+00,-3.446591723655106909e-03,9.043449683685930163e-01,6.138357784700010367e-03,6.654555860278000834e-01
2.600000000000000089e-01,0.000000000000000000e+00,-2.930458524509513447e-03,9.063325780942995680e-01,4.795492095797937449e-04,3.767219553834268986e-01
2.700000000000000178e-01,0.000000000000000000e+00,-3.383796479746291851e-03,9.062458083367926909e-01,1.106108197871183765e-02,6.071260105548800246e-01
2.800000000000000266e-01,0.000000000000000000e+00,-3.651124586767072380e-03,9.062194168745471012e-01,3.091122087997211915e-03,4.758258831727217308e-01
2.899999999999999800e-01,0.000000000000000000e+00,-3.788299449925326343e-03,9.067697414550917046e-01,0.000000000000000000e+00,6.734445819386841725e-01
2.999999999999999889e-01,0.000000000000000000e+00,-4.117432979894333940e-03,9.103077958510948919e-01,0.000000000000000000e+00,5.813885682533455057e-01
3.099999999999999978e-01,0.000000000000000000e+00,-4.535504727214418122e-03,9.117721656053153767e-01,0.000000000000000000e+00,8.538364922776885413e-01
3.200000000000000067e-01,0.000000000000000000e+00,-4.511503119452192970e-03,9.108254371195459997e-01,0.000000000000000000e+00,5.061160794616522685e-01
3.300000000000000155e-01,0.000000000000000000e+00,-4.088587490028937864e-03,9.125562606667834142e-01,0.000000000000000000e+00,6.623352422227977154e-01
3.400000000000000244e-01,0.000000000000000000e+00,-3.897357200583026482e-03,9.131200032918780352e-01,0.000000000000000000e+00,4.543022895582479181e-01
3.500000000000000333e-01,0.000000000000000000e+00,-3.796189122730237592e-03,9.140091900137315983e-01,0.000000000000000000e+00,5.657080976404674777e-01
3.599999999999999867e-01,0.000000000000000000e+00,-3.929635775783175446e-03,9.135405132733602773e-01,0.000000000000000000e+00,6.320503247126240121e-01
3.699999999999999956e-01,0.000000000000000000e+00,-3.199869001908563736e-03,9.137300015579609136e-01,0.000000000000000000e+00,5.851308959416730016e-01
3.800000000000000044e-01,0.000000000000000000e+00,-3.083152445028078219e-03,9.155762742166844159e-01,1.008825757539834854e-02,6.236850676215540679e-01
3.900000000000000133e-01,0.000000000000000000e+00,-3.438841872898437332e-03,9.173796666449145487e-01,2.506203030562670700e-02,6.548088605347478497e-01
4.000000000000000222e-01,0.000000000000000000e+00,-3.670698175876843054e-03,9.180786668768305958e-01,4.830751862977627348e-02,4.916530701825807537e-01
4.100000000000000311e-01,0.000000000000000000e+00,-3.477188141970315258e-03,9.191226660755904554e-01,3.366784677116493180e-02,4.971707189828763473e-01
4.199999999999999845e-01,0.000000000000000000e+00,-3.832285144936884488e-03,9.191711456924831491e-01,1.300625975487841070e-02,5.328431838431367806e-01
4.299999999999999933e-01,0.000000000000000000e+00,-3.250083662217239343e-03,9.194732485678218659e-01,2.395601163991816288e-02,4.656870791024224077e-01
4.400000000000000022e-01,0.000000000000000000e+00,-2.718110021796242906e-03,9.214806574598495281e-01,4.842096445941431945e-03,3.408047546340945422e-01
4.500000000000000111e-01,0.000000000000000000e+00,-2.639481993056249590e-03,9.209162904397756311e-01,0.000000000000000000e+00,7.300100066856340941e-01
4.600000000000000200e-01,0.000000000000000000e+00,-2.198319200700159411e-03,9.241988807900468617e-01,0.000000000000000000e+00,6.396608036247792839e-01
4.700000000000000289e-01,0.000000000000000000e+00,-2.212088299186853752e-03,9.251021864815175411e-01,0.000000000000000000e+00,4.252385863004570776e-01
4.799999999999999822e-01,0.000000000000000000e+00,-2.419384342304822192e-03,9.256717328325401173e-01,0.000000000000000000e+00,6.008562192669744118e-01
4.899999999999999911e-01,0.000000000000000000e+00,-1.737426861166588375e-03,9.271986091275734587e-01,0.000000000000000000e+00,5.470935288031471000e-01
5.000000000000000000e-01,0.000000000000000000e+00,-2.231305382799164162e-03,9.275365004025829530e-01,0.000000000000000000e+00,4.536057480379294127e-01
5.100000000000000089e-01,0.000000000000000000e+00,-2.420051027189511813e-03,9.294110943686297865e-01,0.000000000000000000e+00,7.105927794290884947e-01
5.200000000000000178e-01,0.000000000000000000e+00,-1.267877929545098599e-03,9.312922047999585562e-01,0.000000000000000000e+00,6.464520787074192754e-01
5.300000000000000266e-01,0.000000000000000000e+00,-1.011594816431875439e-03,9.324923638662615533e-01,0.000000000000000000e+00,4.878783804447967554e-01
5.400000000000000355e-01,0.000000000000000000e+00,-1.039864498016149089e-03,9.325283506698412994e-01,0.000000000000000000e+00,4.269414455494671690e-01
