# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.461525205301140495e+00,0.000000000000000000e+00,3.414817293565428069e-01
2.000000000000000042e-02,0.000000000000000000e+00,4.906526304386567413e-04,1.461417229501665860e+00,0.000000000000000000e+00,4.850975448980706095e-01
4.000000000000000083e-02,0.000000000000000000e+00,2.167533584559495777e-05,1.459617886026198796e+00,0.000000000000000000e+00,9.504075900801623789e+00
5.999999999999999778e-02,0.000000000000000000e+00,1.491237893227179796e-03,1.460773791959671719e+00,0.000000000000000000e+00,9.356439456221051998e+00
8.000000000000000167e-02,0.000000000000000000e+00,1.977195181840114314e-03,1.459775617667641745e+00,0.000000000000000000e+00,9.443682501074185609e+00
1.000000000000000056e-01,0.000000000000000000e+00,1.693509407039917123e-03,1.460223121235358024e+00,0.000000000000000000e+00,9.317549393250798673e+00
1.199999999999999956e-01,0.000000000000000000e+00,2.772735733366607589e-03,1.458180038891436769e+00,4.215804573112704595e-02,9.397171067788919530e+00
1.400000000000000133e-01,0.000000000000000000e+00,3.225177150491305260e-03,1.457519221929042708e+00,4.060735423228631347e-02,9.414486805771057121e+00
1.600000000000000033e-01,0.000000000000000000e+00,2.875180130499775232e-03,1.459120895949700625e+00,4.775185392187046227e-03,8.165981103853566125e+00
1.799999999999999933e-01,0.000000000000000000e+00,3.673444239495329052e-03,1.459349782405791718e+00,0.000000000000000000e+00,8.200018365325622227e+00
2.000000000000000111e-01,0.000000000000000000e+00,3.792058468057836907e-03,1.459395114908838664e+00,0.000000000000000000e+00,8.186223374247209250e+00
2.200000000000000011e-01,0.000000000000000000e+00,3.563301349374289103e-03,1.460234646399819924e+00,0.000000000000000000e+00,8.313190139115821609e+00
2.399999999999999911e-01,0.000000000000000000e+00,3.003800015514599200e-03,1.458114089213801812e+00,3.914427727293057213e-02,8.312331711850177385e+00
2.600000000000000089e-01,0.000000000000000000e+00,2.544969620507565259e-03,1.458063643672136145e+00,5.681098875256311576e-02,8.147063659858220674e+00
2.800000000000000266e-01,0.000000000000000000e+00,4.196251297992073526e-03,1.456886050926095910e+00,4.153807893195662210e-02,8.137348737195710058e+00
2.999999999999999889e-01,0.000000000000000000e+00,3.981619240733969695e-03,1.455208461433065592e+00,4.881713012192774766e-03,8.184599085138540175e+00
3.200000000000000067e-01,0.000000000000000000e+00,3.454947025115302512e-03,1.453959655149446029e+00,0.000000000000000000e+00,3.743379301389798464e+00
3.400000000000000244e-01,0.000000000000000000e+00,2.289499824116940016e-03,1.450968137497103960e+00,0.000000000000000000e+00,3.919953094114808856e+00
3.599999999999999867e-01,0.000000000000000000e+00,1.639925968033483644e-03,1.447728699533521013e+00,3.282487017177797978e-02,3.840190770199674919e+00
3.800000000000000044e-01,0.000000000000000000e+00,2.659685289030092568e-03,1.445559790073438711e+00,4.882816605603786109e-02,3.694250603017403378e+00
4.000000000000000222e-01,0.000000000000000000e+00,2.743179685635072258e-03,1.444206188111849087e+00,4.923351681620538600e-02,3.681639594742506461e+00
4.199999999999999845e-01,0.000000000000000000e+00,1.638798501673927781e-03,1.441595083284999301e+00,3.443875693964532081e-02,3.826873638272717315e+00
4.400000000000000022e-01,0.000000000000000000e+00,3.920275153759470842e-04,1.439968805732267931e+00,4.914800427693533785e-03,3.926612698359149611e+00
4.600000000000000200e-01,0.000000000000000000e+00,1.218539177731189829e-03,1.439384436635594344e+00,2.312530877847005992e-02,3.828268765755956871e+00
4.799999999999999822e-01,0.000000000000000000e+00,2.601404605169015029e-03,1.438366017013757769e+00,4.375225047199918227e-02,3.703487652476253000e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.543913621477684083e-03,1.438278860208467291e+00,6.013542757901555597e-02,3.709539684691675721e+00
5.200000000000000178e-01,0.000000000000000000e+00,4.010680239341967226e-03,1.438966673595132084e+00,9.258636259087492382e-02,3.810941020281185310e+00
5.400000000000000355e-01,0.000000000000000000e+00,4.955916462797712793e-03,1.437421692614268443e+00,6.448651490481309423e-02,3.961319887691615360e+00
5.600000000000000533e-01,0.000000000000000000e+00,6.104342806958604553e-03,1.437083917134313493e+00,3.630167845431407636e-02,3.724398596375435133e+00
5.799999999999999600e-01,0.000000000000000000e+00,5.289123208982260925e-03,1.436356668610657916e+00,2.008529749433060618e-02,3.800000127661244509e+00
5.999999999999999778e-01,0.000000000000000000e+00,5.027213353812729976e-03,1.436295925232980109e+00,0.000000000000000000e+00,3.772547718077609247e+00
