# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.924008192615627832e-01,0.000000000000000000e+00,5.647996920724311920e+00
5.000000000000000278e-02,0.000000000000000000e+00,-6.847957865424196067e-04,8.933507526400031873e-01,0.000000000000000000e+00,5.534506194398577605e+00
1.000000000000000056e-01,0.000000000000000000e+00,3.465321328535500827e-04,8.961944272239383835e-01,8.501082390588932808e-03,5.497808232496750769e+00
1.500000000000000222e-01,0.000000000000000000e+00,1.381192129951835804e-05,8.976761864330424778e-01,3.109865924695937034e-02,5.498329101546633346e+00
2.000000000000000111e-01,0.000000000000000000e+00,-2.144730980519621571e-04,8.939236031520446657e-01,4.821924853905287800e-02,5.436374418726673596e+00
2.500000000000000000e-01,0.000000000000000000e+00,-6.886064303810314046e-04,8.920154548054756161e-01,4.797496728163534729e-02,5.521692473019432335e+00
3.000000000000000444e-01,0.000000000000000000e+00,-2.692850899755373610e-03,8.884710634188470735e-01,2.967170209654940854e-02,5.300444762651272512e+00
3.500000000000000333e-01,0.000000000000000000e+00,-2.408265477359337967e-03,8.857304743561962290e-01,0.000000000000000000e+00,5.644525959326572639e+00
4.000000000000000222e-01,0.000000000000000000e+00,-3.854769445593700036e-03,8.821337698067824862e-01,0.000000000000000000e+00,5.420515942676764176e+00
4.500000000000000111e-01,0.000000000000000000e+00,-2.078012298119856667e-03,8.836735991953030833e-01,0.000000000000000000e+00,5.274986958923075342e+00
5.000000000000000000e-01,0.000000000000000000e+00,-2.303104038526818283e-03,8.845958840407457391e-01,6.880241024527733625e-03,5.538112866828351244e+00
5.500000000000000444e-01,0.000000000000000000e+00,-1.065699211423500698e-03,8.867868005702261858e-01,2.311424540829093432e-02,5.280776555235637382e+00
6.000000000000000888e-01,0.000000000000000000e+00,-2.013240319239656319e-03,8.869255063460952382e-01,3.015127584815905509e-02,5.432033505877435609e+00
6.500000000000000222e-01,0.000000000000000000e+00,5.846672696957597344e-05,8.860503414774192343e-01,3.085284120617916986e-02,5.378226840170888146e+00
7.000000000000000666e-01,0.000000000000000000e+00,-5.620193974878931594e-04,8.861280191823746044e-01,3.941720281931201941e-02,5.400509324415927459e+00
7.500000000000000000e-01,0.000000000000000000e+00,7.395279948550772479e-04,8.862622872834443610e-01,4.104463566179274159e-02,5.423431483708798240e+00
8.000000000000000444e-01,0.000000000000000000e+00,1.733003221541973889e-03,8.910693736304746704e-01,3.100991857179426908e-02,5.657431749021794687e+00
8.500000000000000888e-01,0.000000000000000000e+00,2.290128208844579866e-03,8.926043801313354731e-01,2.686441520142289138e-02,5.390096447054851581e+00
9.000000000000000222e-01,0.000000000000000000e+00,3.522552366820059112e-03,8.956017943162222217e-01,4.748471273077039048e-03,5.562096168822354691e+00
9.500000000000000666e-01,0.000000000000000000e+00,3.558425970490093279e-03,8.983048482415179059e-01,0.000000000000000000e+00,5.540491186988676375e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.113526606611391901e-03,9.001176199545073420e-01,0.000000000000000000e+00,5.353250902479955720e+00
1.050000000000000044e+00,0.000000000000000000e+00,4.074477089282900477e-03,8.938403331951980668e-01,0.000000000000000000e+00,5.586819354922027081e+00
1.100000000000000089e+00,0.000000000000000000e+00,4.680805031739641853e-03,8.912345367298450949e-01,0.000000000000000000e+00,5.452857965614337665e+00
1.150000000000000133e+00,0.000000000000000000e+00,3.230051086745414080e-03,8.903864966279997351e-01,0.000000000000000000e+00,5.522169708941578214e+00
1.200000000000000178e+00,0.000000000000000000e+00,3.454980804400607612e-03,8.943656579399317241e-01,0.000000000000000000e+00,5.415892842627707537e+00
1.250000000000000000e+00,0.000000000000000000e+00,3.163751138302253133e-03,8.933211202195042722e-01,0.000000000000000000e+00,5.260977955936375849e+00
1.300000000000000044e+00,0.000000000000000000e+00,4.120998822862392656e-03,8.878580793077126554e-01,1.814896075889891464e-02,5.551308870761904046e+00
1.350000000000000089e+00,0.000000000000000000e+00,2.221870827569718404e-03,8.831775024273180730e-01,3.843472389754084423e-02,5.310725211598061435e+00
1.400000000000000133e+00,0.000000000000000000e+00,3.432850115436730364e-03,8.829970753555518304e-01,4.014134865342457864e-02,5.431373863955309744e+00
1.450000000000000178e+00,0.000000000000000000e+00,3.883647463714244574e-03,8.822132060770235817e-01,3.694537261505830006e-02,6.381053868184358713e+00
1.500000000000000000e+00,0.000000000000000000e+00,1.872389673019299273e-03,8.851924933283757957e-01,0.000000000000000000e+00,6.378698193959101204e+00
1.550000000000000044e+00,0.000000000000000000e+00,2.895584415811115232e-03,8.864145035511798998e-01,0.000000000000000000e+00,6.390090009229827395e+00
1.600000000000000089e+00,0.000000000000000000e+00,4.665277944112204006e-03,8.853766674185181706e-01,0.000000000000000000e+00,6.345439032426186898e+00
1.650000000000000133e+00,0.000000000000000000e+00,4.306296189481401311e-03,8.823178255389874103e-01,0.000000000000000000e+00,6.267775322395448434e+00
1.700000000000000178e+00,0.000000000000000000e+00,5.693774413693594542e-03,8.804021200585117057e-01,0.000000000000000000e+00,6.533929438182344285e+00
1.750000000000000000e+00,0.000000000000000000e+00,4.908508496690743017e-03,8.770584049886802624e-01,0.000000000000000000e+00,6.409618415027669158e+00
1.800000000000000044e+00,0.000000000000000000e+00,4.859417010313508284e-03,8.778296691493929771e-01,0.000000000000000000e+00,6.363276500845580941e+00
1.850000000000000089e+00,0.000000000000000000e+00,4.019093008991043645e-03,8.733323347350612220e-01,0.000000000000000000e+00,6.495125878748033266e+00
1.900000000000000133e+00,0.000000000000000000e+00,3.949886658711270100e-03,8.731069861178946123e-01,3.487037992208291692e-02,6.271520973015586975e+00
1.950000000000000178e+00,0.000000000000000000e+00,3.431086890608947993e-03,8.699301536003098967e-01,5.401814280509155408e-02,6.440798314431806837e+00
2.000000000000000000e+00,0.000000000000000000e+00,1.227489286150512150e-03,8.711707642130226414e-01,5.655868550069503842e-02,6.289200347498549171e+00
2.050000000000000266e+00,0.000000000000000000e+00,1.797904042301542602e-03,8.703604264726830797e-01,3.283394924066733445e-02,6.207880164847387583e+00
2.100000000000000089e+00,0.000000000000000000e+00,3.253499147173568012e-03,8.677375271198172202e-01,2.152327380222409520e-02,6.235504993671183271e+00
2.149999999999999911e+00,0.000000000000000000e+00,1.014359008698606339e-03,8.691586139232628794e-01,2.269149798132622659e-02,6.434228686609559489e+00
2.200000000000000178e+00,0.000000000000000000e+00,2.954297941213276631e-04,8.667381695896563265e-01,4.765067786487052481e-02,6.163749013212446393e+00
2.250000000000000000e+00,0.000000000000000000e+00,-6.321592890492183474e-04,8.616258605741684562e-01,5.730096504903409854e-02,6.564313457445445366e+00
2.300000000000000266e+00,0.000000000000000000e+00,-3.915412350935052886e-04,8.611983951729341724e-01,6.072680545269235064e-02,6.410081060082269744e+00
2.350000000000000089e+00,0.000000000000000000e+00,2.974295347417275025e-04,8.583201597217395840e-01,5.116557973307084284e-02,6.353601375234358528e+00
