# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.206059789107754243e+00,0.000000000000000000e+00,3.217807263883022628e+00
1.000000000000000021e-02,0.000000000000000000e+00,5.796267751594787838e-04,1.206668245135374962e+00,0.000000000000000000e+00,3.563778408614064919e+00
2.000000000000000042e-02,0.000000000000000000e+00,6.356321083154154632e-04,1.208676040762443060e+00,1.278670282629981898e-03,3.283819902581095906e+00
2.999999999999999889e-02,0.000000000000000000e+00,2.247674108474802344e-04,1.206900685818419694e+00,1.247897374906210659e-02,3.436801056963489476e+00
4.000000000000000083e-02,0.000000000000000000e+00,5.295026205274231193e-05,1.206621376587238004e+00,4.931237723585687321e-02,3.216599294309470558e+00
5.000000000000000278e-02,0.000000000000000000e+00,-9.458478211948187281e-04,1.206711224834845497e+00,5.157953971683177513e-02,3.206440278285651146e+00
5.999999999999999778e-02,0.000000000000000000e+00,-5.789455217828729655e-04,1.207421958627167280e+00,4.942565666847897887e-02,3.334283801520721902e+00
7.000000000000000666e-02,0.000000000000000000e+00,-2.389559791770103666e-04,1.207616685168239945e+00,4.000430245470116414e-02,3.487434467853619768e+00
8.000000000000000167e-02,0.000000000000000000e+00,2.814396002058649625e-05,1.208731570353754226e+00,2.425917020358266118e-02,3.551419566550536810e+00
8.999999999999999667e-02,0.000000000000000000e+00,-9.986759639113516451e-05,1.210056153665925116e+00,4.819638961185314374e-02,3.373168808762751159e+00
1.000000000000000056e-01,0.000000000000000000e+00,-3.276518907885372098e-04,1.209342649549105975e+00,5.894918210972117933e-02,3.407475860012435742e+00
1.100000000000000006e-01,0.000000000000000000e+00,-1.102756820256684499e-03,1.209087345643002687e+00,6.663706660866934584e-02,3.469242386157813662e+00
1.199999999999999956e-01,0.000000000000000000e+00,-1.630200559125518723e-04,1.208165843406794115e+00,7.661525145751725552e-02,3.212851116962770259e+00
1.300000000000000044e-01,0.000000000000000000e+00,2.436271070415521123e-04,1.208979538458945235e+00,5.740475462640996090e-02,3.310326597165305085e+00
1.400000000000000133e-01,0.000000000000000000e+00,2.091563631926341717e-04,1.208023299419380248e+00,4.324797139292748532e-02,3.580766955403190455e+00
1.499999999999999944e-01,0.000000000000000000e+00,-2.737795718210978327e-04,1.209458376629947596e+00,3.998049855342518388e-02,3.303597595657364216e+00
1.600000000000000033e-01,0.000000000000000000e+00,-1.718026626733189211e-04,1.210101155627426373e+00,2.623587179317651494e-02,3.291576079362782181e+00
1.700000000000000122e-01,0.000000000000000000e+00,-6.563757372288035611e-05,1.211692192263121859e+00,1.826624714949127634e-02,3.407376414971068357e+00
1.799999999999999933e-01,0.000000000000000000e+00,-1.109667635282564346e-03,1.210424433629072594e+00,1.806957846134081558e-02,3.425275586905248471e+00
1.900000000000000022e-01,0.000000000000000000e+00,-7.511292941329698360e-04,1.212431644345024928e+00,9.133292615528778441e-03,3.470435032499290084e+00
2.000000000000000111e-01,0.000000000000000000e+00,-8.554908378626475181e-04,1.212532265014719890e+00,0.000000000000000000e+00,3.483515153252930041e+00
2.099999999999999922e-01,0.000000000000000000e+00,-1.341425208475995404e-03,1.212935038734084259e+00,0.000000000000000000e+00,3.255182698544637265e+00
2.200000000000000011e-01,0.000000000000000000e+00,-1.178161205730313263e-03,1.214982883410938852e+00,0.000000000000000000e+00,3.449455314831018526e+00
2.300000000000000100e-01,0.000000000000000000e+00,-8.186321678273656300e-04,1.214900771344049613e+00,0.000000000000000000e+00,3.463439558008784225e+00
2.399999999999999911e-01,0.000000000000000000e+00,-5.379823425930886638e-04,1.216037309528648303e+00,0.000000000000000000e+00,3.398648361136940022e+00
2.500000000000000000e-01,0.000000000000000000e+00,-3.413946197765284568e-04,1.214658327491634715e+00,2.544773556205597378e-03,3.560685809297850390e+00
2.600000000000000089e-01,0.000000000000000000e+00,-5.227708767659682964e-04,1.213841908284910787e+00,7.215269891974327582e-03,3.399038256662965996e+00
2.700000000000000178e-01,0.000000000000000000e+00,-1.991156385115801773e-04,1.213638864001180151e+00,0.000000000000000000e+00,3.290025511725023222e+00
2.800000000000000266e-01,0.000000000000000000e+00,-1.079050804574059873e-04,1.215146663899127732e+00,0.000000000000000000e+00,3.431130958877701698e+00
2.899999999999999800e-01,0.000000000000000000e+00,4.992260223294879974e-06,1.216379604366730982e+00,0.000000000000000000e+00,3.349893393866035574e+00
2.999999999999999889e-01,0.000000000000000000e+00,5.006156731262741789e-05,1.215918097013178212e+00,0.000000000000000000e+00,3.480700578743402218e+00
3.099999999999999978e-01,0.000000000000000000e+00,7.414968732326126469e-04,1.216554588355664990e+00,0.000000000000000000e+00,3.276926703673295194e+00
3.200000000000000067e-01,0.000000000000000000e+00,8.559885656377069383e-04,1.217230430855831713e+00,0.000000000000000000e+00,3.364761387538898862e+00
3.300000000000000155e-01,0.000000000000000000e+00,4.655974870702445372e-04,1.217710430113609243e+00,1.534016208075710680e-02,3.273723687761692869e+00
3.400000000000000244e-01,0.000000000000000000e+00,3.407666876269540169e-04,1.219280731558616715e+00,5.531855665156811680e-02,3.271056171591604667e+00
3.500000000000000333e-01,0.000000000000000000e+00,2.923509050911811792e-05,1.219882386011488906e+00,8.775752852203951015e-02,3.378914822794028439e+00
3.599999999999999867e-01,0.000000000000000000e+00,-3.557555400072888560e-04,1.219098151161154275e+00,8.775140044512343140e-02,3.394759576174168014e+00
3.699999999999999956e-01,0.000000000000000000e+00,-2.862972727212066476e-04,1.217980541444381837e+00,7.456113681209405875e-02,3.505807379396380430e+00
3.800000000000000044e-01,0.000000000000000000e+00,-4.490780599338222269e-04,1.218345964090076006e+00,5.717411899992191904e-02,3.360614853642207578e+00
3.900000000000000133e-01,0.000000000000000000e+00,1.054883363434873400e-04,1.218271177174028885e+00,2.670189687557793928e-02,3.427293524202745800e+00
4.000000000000000222e-01,0.000000000000000000e+00,1.306934630939046444e-04,1.218034108203924770e+00,0.000000000000000000e+00,3.470348207672287355e+00
4.100000000000000311e-01,0.000000000000000000e+00,1.014391134281924026e-03,1.218640715114496675e+00,0.000000000000000000e+00,3.471812537666631115e+00
4.199999999999999845e-01,0.000000000000000000e+00,1.156007349304030490e-03,1.218703941310660621e+00,0.000000000000000000e+00,3.344321037808500208e+00
4.299999999999999933e-01,0.000000000000000000e+00,1.117936619921802406e-03,1.220031960565439055e+00,0.000000000000000000e+00,3.295471758221613978e+00
4.400000000000000022e-01,0.000000000000000000e+00,1.352744220681352440e-03,1.221182749124611000e+00,0.000000000000000000e+00,3.649341837115525955e+00
4.500000000000000111e-01,0.000000000000000000e+00,1.223575535830154735e-03,1.220562551688279873e+00,1.230463820867983872e-02,3.528033013877806656e+00
4.600000000000000200e-01,0.000000000000000000e+00,2.055287881257544629e-03,1.220578226843719749e+00,1.682000809439777173e-02,3.364267948934479779e+00
4.700000000000000289e-01,0.000000000000000000e+00,2.966927034475174731e-03,1.219559436346727255e+00,1.092102603330755498e-02,9.156111281735915597e+00
4.799999999999999822e-01,0.000000000000000000e+00,2.651682972175131887e-03,1.218876075477346665e+00,0.000000000000000000e+00,9.039560569260549627e+00
4.899999999999999911e-01,0.000000000000000000e+00,2.249738543408803890e-03,1.219408387523843063e+00,0.000000000000000000e+00,9.153742183155761936e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.080113662215667059e-03,1.218744650598273527e+00,3.417343142205159744e-03,9.144651693855820440e+00
5.100000000000000089e-01,0.000000000000000000e+00,3.482639944497698849e-03,1.217284488925526542e+00,1.560254295814255711e-02,9.183093341896825024e+00
5.200000000000000178e-01,0.000000000000000000e+00,2.983517732229217130e-03,1.216223781206165366e+00,3.975955976434131928e-02,1.952258596115578948e+00
5.300000000000000266e-01,0.000000000000000000e+00,2.409962770815731424e-03,1.216635169528575755e+00,7.095829205913586901e-02,1.948170557862339614e+00
5.400000000000000355e-01,0.000000000000000000e+00,2.388316880275644614e-03,1.216473171032789180e+00,5.340289407486106116e-02,2.069626839510140037e+00
5.500000000000000444e-01,0.000000000000000000e+00,2.598836055940464702e-03,1.216294900424718772e+00,2.395938714983808157e-02,2.216627525578082292e+00
5.600000000000000533e-01,0.000000000000000000e+00,2.422187145520811671e-03,1.214664646496465883e+00,1.444102766892499390e-02,1.918948312722834171e+00
5.700000000000000622e-01,0.000000000000000000e+00,1.822594066721470443e-03,1.213972570044552723e+00,2.184884497327654537e-03,2.105625517916737355e+00
5.799999999999999600e-01,0.000000000000000000e+00,1.967350060554174610e-03,1.214248286198470250e+00,2.987132261790541310e-02,1.940866771659086165e+00
5.899999999999999689e-01,0.000000000000000000e+00,2.694625392923840571e-03,1.213394600755534070e+00,6.711436878794503624e-02,2.102861496465509905e+00
5.999999999999999778e-01,0.000000000000000000e+00,3.015088549103697377e-03,1.212594697278984723e+00,8.742554305089011990e-02,1.988219165649705689e+00
6.099999999999999867e-01,0.000000000000000000e+00,3.488715283086243121e-03,1.212386905004913196e+00,1.025288021153961532e-01,1.896977357080851467e+00
6.199999999999999956e-01,0.000000000000000000e+00,3.302498887717907495e-03,1.210726910186110228e+00,7.920385178337138732e-02,2.103913732371180512e+00
6.300000000000000044e-01,0.000000000000000000e+00,3.098184016063356295e-03,1.209009706124849259e+00,2.989495504070605394e-02,1.986908472358156708e+00
6.400000000000000133e-01,0.000000000000000000e+00,3.359999688608161610e-03,1.207387011253178377e+00,0.000000000000000000e+00,2.112857011821773323e+00
6.500000000000000222e-01,0.000000000000000000e+00,4.010562926475167052e-03,1.206817811255183504e+00,0.000000000000000000e+00,1.997719819823492449e+00
6.600000000000000311e-01,0.000000000000000000e+00,3.613479581297087025e-03,1.206931879153733345e+00,0.000000000000000000e+00,2.208217525701764661e+00
6.700000000000000400e-01,0.000000000000000000e+00,3.447364234770820043e-03,1.208055424576507386e+00,0.000000000000000000e+00,2.046702695542102823e+00
6.800000000000000488e-01,0.000000000000000000e+00,3.926930961414712949e-03,1.207080395289691133e+00,0.000000000000000000e+00,2.017768700042272823e+00
6.900000000000000577e-01,0.000000000000000000e+00,4.223990156050634603e-03,1.206284258965240941e+00,0.000000000000000000e+00,2.117020453825164239e+00
7.000000000000000666e-01,0.000000000000000000e+00,3.477458333865297499e-03,1.205622407046897493e+00,0.000000000000000000e+00,2.122500557475269556e+00
7.099999999999999645e-01,0.000000000000000000e+00,2.533934079261651335e-03,1.204598074373538275e+00,7.019233832650632887e-02,7.275045527958050151e+00
7.199999999999999734e-01,0.000000000000000000e+00,2.679276815513103628e-03,1.203270520548820999e+00,1.225614288571296173e-01,7.220052858180620703e+00
7.299999999999999822e-01,0.000000000000000000e+00,2.145508206771406818e-03,1.202759838167464679e+00,1.080973310920446129e-01,7.215061144131886373e+00
7.399999999999999911e-01,0.000000000000000000e+00,1.722548672746183375e-03,1.202944186192435705e+00,6.739337105331284772e-02,7.395388993298244174e+00
7.500000000000000000e-01,0.000000000000000000e+00,1.855961172894218412e-03,1.201335815577829091e+00,3.555975420756973121e-02,7.376573556441326396e+00
7.600000000000000089e-01,0.000000000000000000e+00,1.777337940123233963e-03,1.198921578233867358e+00,1.031919463500689631e-02,7.275623456123377686e+00
7.700000000000000178e-01,0.000000000000000000e+00,2.098013609190367123e-03,1.198859481593183451e+00,4.471478204190746861e-03,7.121160355183127066e+00
7.800000000000000266e-01,0.000000000000000000e+00,2.210384716236100076e-03,1.200137856026062488e+00,5.264041666531495481e-03,7.381286313115380082e+00
7.900000000000000355e-01,0.000000000000000000e+00,2.170062482765112120e-03,1.198821864758106592e+00,0.000000000000000000e+00,7.435857853766886016e+00
8.000000000000000444e-01,0.000000000000000000e+00,1.888890715031668046e-03,1.196519942184225860e+00,0.000000000000000000e+00,7.157525613065278236e+00
8.100000000000000533e-01,0.000000000000000000e+00,1.175151806422961975e-03,1.194225376587093379e+00,0.000000000000000000e+00,7.295291772849207490e+00
8.200000000000000622e-01,0.000000000000000000e+00,6.876305706625068879e-04,1.192452345117422485e+00,6.176679028456651122e-03,7.446715171050625415e+00
8.300000000000000711e-01,0.000000000000000000e+00,3.497069663972708848e-04,1.189180187090932428e+00,3.062787856438327697e-02,7.333810965899631995e+00
8.399999999999999689e-01,0.000000000000000000e+00,2.752186935626121066e-04,1.187251940802639627e+00,3.583045535898073120e-02,7.371874553227433680e+00
8.499999999999999778e-01,0.000000000000000000e+00,1.093280280677241074e-03,1.187228385131476438e+00,3.235952098866908683e-02,7.157387974118782914e+00
8.599999999999999867e-01,0.000000000000000000e+00,1.485464704060090535e-03,1.187931578487694928e+00,5.206608900982363786e-02,7.327098741950966776e+00
8.699999999999999956e-01,0.000000000000000000e+00,1.951947392542965030e-03,1.186960360977901807e+00,5.989547010444490338e-02,7.299428492613571073e+00
8.800000000000000044e-01,0.000000000000000000e+00,1.941784279274310493e-03,1.186631398893283063e+00,5.755753985564209668e-02,7.381306039871236457e+00
8.900000000000000133e-01,0.000000000000000000e+00,1.751826946486272551e-03,1.186023205116418788e+00,5.087897552429547499e-02,7.363556097198001638e+00
9.000000000000000222e-01,0.000000000000000000e+00,1.207863016228739482e-03,1.184626550711088022e+00,2.875153604951325576e-02,7.323934016830497384e+00
9.100000000000000311e-01,0.000000000000000000e+00,1.624503562068466871e-03,1.183894860153205997e+00,1.279990097964310049e-02,7.453109048362582811e+00
9.200000000000000400e-01,0.000000000000000000e+00,1.607367583063697104e-03,1.182566590485155444e+00,2.165019215618420312e-02,7.288769314855463755e+00
9.300000000000000488e-01,0.000000000000000000e+00,2.492732525188835237e-03,1.179984436983568363e+00,2.990139193472950152e-02,7.277823329732952651e+00
9.400000000000000577e-01,0.000000000000000000e+00,2.408296912625915252e-03,1.179765159315615541e+00,2.641397802370047329e-02,7.429536819453557150e+00
9.500000000000000666e-01,0.000000000000000000e+00,2.860220535821981526e-03,1.178783942873397717e+00,2.935788531042412414e-02,7.201633904684223708e+00
9.599999999999999645e-01,0.000000000000000000e+00,2.324872017974408383e-03,1.177827433817607572e+00,2.007610842741263182e-02,7.336701687598941035e+00
9.699999999999999734e-01,0.000000000000000000e+00,2.185090276448542219e-03,1.177924892017196967e+00,0.000000000000000000e+00,7.221225688915513530e+00
9.799999999999999822e-01,0.000000000000000000e+00,2.691099109702570560e-03,1.176692280403662361e+00,0.000000000000000000e+00,7.332554460217317605e+00
9.899999999999999911e-01,0.000000000000000000e+00,2.471705249528047786e-03,1.176721654395804117e+00,0.000000000000000000e+00,7.172489646356114079e+00
1.000000000000000000e+00,8.000000000000000444e-01,2.759049076079825562e-03,1.176595542469504263e+00,0.000000000000000000e+00,7.350451063564087839e+00
1.010000000000000009e+00,0.000000000000000000e+00,3.535365519858407572e-03,1.174125476857227346e+00,0.000000000000000000e+00,7.355121960158719219e+00
1.020000000000000018e+00,0.000000000000000000e+00,4.748172889565200304e-03,1.174054177079358219e+00,0.000000000000000000e+00,7.383535899773534972e+00
1.030000000000000027e+00,0.000000000000000000e+00,5.644522931731691708e-03,1.171815186148198018e+00,0.000000000000000000e+00,7.229071148979311801e+00
1.040000000000000036e+00,0.000000000000000000e+00,6.386067145947830689e-03,1.170699410461611967e+00,0.000000000000000000e+00,7.459348228584004481e+00
1.050000000000000044e+00,0.000000000000000000e+00,6.821114649088320936e-03,1.170206086181707406e+00,0.000000000000000000e+00,7.238320642821162387e+00
1.060000000000000053e+00,0.000000000000000000e+00,7.647536264659791395e-03,1.168202861994160013e+00,1.010611138621186553e-02,7.471446596828265285e+00
