# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.741984739197779408e-01,1.747648120124967869e-02,8.978712522435655652e-01
2.000000000000000042e-02,0.000000000000000000e+00,2.798764741831535462e-04,6.723706743600980085e-01,3.022075421986237381e-02,1.109376677915445031e+00
4.000000000000000083e-02,0.000000000000000000e+00,7.786520035368141909e-04,6.718120175249209236e-01,2.757163864131531236e-02,8.042753293976050433e-01
5.999999999999999778e-02,0.000000000000000000e+00,8.715836224401122493e-04,6.708061751138265638e-01,2.940395806793609165e-02,9.291807796242663731e-01
8.000000000000000167e-02,0.000000000000000000e+00,8.875228019046647052e-04,6.725569261079761274e-01,1.863760494351046973e-02,9.037785222761878234e-01
1.000000000000000056e-01,0.000000000000000000e+00,2.273471156487807303e-04,6.706162609626300508e-01,2.257922745473710940e-02,1.047592626634210156e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.167876000382302897e-04,6.702532212617696716e-01,3.786435616894688605e-02,9.286681946726260684e-01
1.400000000000000133e-01,0.000000000000000000e+00,-3.615036553623954805e-04,6.705682107866647312e-01,3.317265447277480822e-02,8.336350118636153272e-01
1.600000000000000033e-01,0.000000000000000000e+00,8.129758029009101061e-04,6.720482202726872911e-01,2.489070895100353037e-02,1.003198723884455745e+00
1.799999999999999933e-01,0.000000000000000000e+00,1.549202276987336887e-04,6.706046697748294649e-01,4.055692152713867224e-03,7.223966522297387005e-01
2.000000000000000111e-01,0.000000000000000000e+00,-7.735367788477054201e-04,6.731868339105973043e-01,0.000000000000000000e+00,1.080799241777081310e+00
2.200000000000000011e-01,0.000000000000000000e+00,-1.017809416121987290e-03,6.710087252914020972e-01,0.000000000000000000e+00,9.058119943363938109e-01
2.399999999999999911e-01,0.000000000000000000e+00,-2.098153293847833389e-03,6.706204455080191362e-01,0.000000000000000000e+00,8.770113579025234918e-01
2.600000000000000089e-01,0.000000000000000000e+00,-1.443894307026246477e-03,6.713715194873258740e-01,1.691096147426157659e-03,9.558746309236869632e-01
2.800000000000000266e-01,0.000000000000000000e+00,-2.190368541655017542e-03,6.723951754636933176e-01,2.241397120887265657e-02,8.519084498609772460e-01
2.999999999999999889e-01,0.000000000000000000e+00,-1.440518431497518495e-03,6.718265894576759267e-01,4.553284929910539347e-02,9.010214464625951880e-01
3.200000000000000067e-01,0.000000000000000000e+00,-1.869102229581773170e-03,6.724839145639632809e-01,6.908665327363364139e-02,9.718807324520472024e-01
3.400000000000000244e-01,0.000000000000000000e+00,-1.993728545675499311e-03,6.729130516158554620e-01,7.166874552573887502e-02,8.869261726619110942e-01
3.599999999999999867e-01,0.000000000000000000e+00,-2.688225004564760712e-03,6.717551417603899733e-01,7.095291421139623966e-02,7.560522572254364526e-01
