# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554587297282027603e-01,0.000000000000000000e+00,5.569468812175168537e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.037910173327848780e-03,5.595946438817884783e-01,0.000000000000000000e+00,5.573128015954519121e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.976953031452416670e-04,5.574785967534431341e-01,0.000000000000000000e+00,5.552340459502065784e+00
1.500000000000000222e-01,0.000000000000000000e+00,7.212526465766823033e-04,5.593063842993238888e-01,0.000000000000000000e+00,5.487723420565152388e+00
2.000000000000000111e-01,0.000000000000000000e+00,6.841808691842471988e-04,5.567685910266380045e-01,0.000000000000000000e+00,5.684017471847123915e+00
2.500000000000000000e-01,0.000000000000000000e+00,2.224140458679803008e-04,5.559273338683583532e-01,0.000000000000000000e+00,5.563446911260321315e+00
3.000000000000000444e-01,0.000000000000000000e+00,-1.262209065871228858e-03,5.583783650193818726e-01,0.000000000000000000e+00,5.433586134149436475e+00
3.500000000000000333e-01,0.000000000000000000e+00,-1.907327578758493064e-03,5.574967013014089368e-01,6.018339695543138863e-03,5.544499806648747864e+00
4.000000000000000222e-01,0.000000000000000000e+00,-2.022129041360472886e-03,5.570888482028081290e-01,1.582125937651083017e-02,5.468302279526170651e+00
4.500000000000000111e-01,0.000000000000000000e+00,-1.368824274519666370e-03,5.583514187379443605e-01,2.780990553980048144e-02,5.727623206571750281e+00
5.000000000000000000e-01,0.000000000000000000e+00,-2.954971371688393852e-03,5.585874281957189380e-01,2.781157956556794958e-02,5.916655539362544403e+00
5.500000000000000444e-01,0.000000000000000000e+00,-3.072143206528992528e-03,5.571161551069225837e-01,8.057258682461822599e-03,5.559988777338517707e+00
6.000000000000000888e-01,0.000000000000000000e+00,-1.269544980629030940e-03,5.597510997479209216e-01,0.000000000000000000e+00,5.646754857376778958e+00
6.500000000000000222e-01,0.000000000000000000e+00,-1.590569396700593826e-03,5.590386601870188654e-01,0.000000000000000000e+00,5.467897358529338447e+00
7.000000000000000666e-01,0.000000000000000000e+00,-2.848550783669648312e-03,5.634273594502567928e-01,0.000000000000000000e+00,5.812022938627355195e+00
7.500000000000000000e-01,0.000000000000000000e+00,-3.019837549039161399e-03,5.614490984549114216e-01,0.000000000000000000e+00,5.655930132833817403e+00
8.000000000000000444e-01,0.000000000000000000e+00,-2.746539001206655100e-03,5.638643112864227813e-01,0.000000000000000000e+00,5.620077717899833125e+00
8.500000000000000888e-01,0.000000000000000000e+00,-1.968182846605121689e-03,5.635547326569096960e-01,0.000000000000000000e+00,5.623374118252610465e+00
9.000000000000000222e-01,0.000000000000000000e+00,-2.108055263011499036e-04,5.681271178414631917e-01,0.000000000000000000e+00,5.600972320335483090e+00
9.500000000000000666e-01,0.000000000000000000e+00,-7.716544658141138253e-04,5.668349257878160241e-01,0.000000000000000000e+00,5.599701937564224963e+00
1.000000000000000000e+00,0.000000000000000000e+00,-5.189218154810958323e-04,5.633896684838851643e-01,0.000000000000000000e+00,5.566167209764325108e+00
1.050000000000000044e+00,0.000000000000000000e+00,-6.008141882278985159e-04,5.670575067749656917e-01,0.000000000000000000e+00,5.660238282036019974e+00
