# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.943938686160675999e-01,0.000000000000000000e+00,2.022617838373991006e+00
1.000000000000000021e-02,0.000000000000000000e+00,-5.511158240698213039e-04,9.945899333411085674e-01,0.000000000000000000e+00,1.945389770480186353e+00
2.000000000000000042e-02,0.000000000000000000e+00,-2.208729524839246811e-04,9.954198409616150656e-01,0.000000000000000000e+00,1.970978614295005871e+00
2.999999999999999889e-02,0.000000000000000000e+00,8.808684592920162405e-04,9.941320042277669300e-01,0.000000000000000000e+00,1.974254144463046146e+00
4.000000000000000083e-02,0.000000000000000000e+00,1.244809212797047928e-03,9.937563511547156114e-01,0.000000000000000000e+00,1.824451560680902640e+00
5.000000000000000278e-02,0.000000000000000000e+00,9.184436362063444579e-04,9.950013174625942369e-01,0.000000000000000000e+00,1.933344305770598570e+00
5.999999999999999778e-02,0.000000000000000000e+00,1.638293267929664433e-03,9.938060667695646222e-01,2.279555701762691830e-02,1.962423157119319361e+00
7.000000000000000666e-02,0.000000000000000000e+00,1.864164548480872884e-03,9.951580300408501278e-01,3.986873615419063432e-02,1.898052101267158065e+00
8.000000000000000167e-02,0.000000000000000000e+00,1.966731098727294343e-03,9.957708143517809418e-01,4.144315367475205625e-02,1.836399638546169166e+00
8.999999999999999667e-02,0.000000000000000000e+00,1.552029322528700270e-03,9.967490550483630862e-01,4.103962905528716482e-02,1.985855180104216355e+00
1.000000000000000056e-01,0.000000000000000000e+00,1.497624885819179427e-03,9.971030251784187559e-01,3.542363605559868678e-02,2.010093475678010222e+00
1.100000000000000006e-01,0.000000000000000000e+00,1.650838138424907562e-03,9.978909475257097261e-01,2.914259542285739524e-02,1.706631149341684139e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.644792150667894999e-03,9.992082188087081374e-01,1.355280750015569816e-02,1.860710016866540251e+00
1.300000000000000044e-01,0.000000000000000000e+00,2.112312946266185938e-03,1.001713462812763522e+00,0.000000000000000000e+00,2.228276556146335352e+00
1.400000000000000133e-01,0.000000000000000000e+00,1.955051400735363914e-03,1.001887744924615742e+00,0.000000000000000000e+00,2.039926617914840978e+00
1.499999999999999944e-01,0.000000000000000000e+00,2.604266475118093352e-03,1.002893882421319383e+00,0.000000000000000000e+00,1.953939714348313261e+00
1.600000000000000033e-01,0.000000000000000000e+00,2.214602984629499439e-03,1.003646489336049052e+00,0.000000000000000000e+00,1.889555725532595654e+00
1.700000000000000122e-01,0.000000000000000000e+00,2.386102066863050441e-03,1.003093490115946285e+00,0.000000000000000000e+00,1.848278378015874468e+00
1.799999999999999933e-01,0.000000000000000000e+00,3.214284367323791587e-03,1.003098179191209027e+00,0.000000000000000000e+00,1.962951329870963546e+00
1.900000000000000022e-01,0.000000000000000000e+00,3.435994927635818361e-03,1.004233788979661535e+00,0.000000000000000000e+00,1.953451031082400924e+00
2.000000000000000111e-01,0.000000000000000000e+00,3.092030790341071620e-03,1.004002460534617835e+00,0.000000000000000000e+00,1.928982815671384410e+00
2.099999999999999922e-01,0.000000000000000000e+00,2.574991218843479795e-03,1.002653064448802978e+00,0.000000000000000000e+00,1.854126667033697551e+00
2.200000000000000011e-01,0.000000000000000000e+00,2.053850120276856043e-03,1.001016334780855388e+00,0.000000000000000000e+00,1.926146888504321142e+00
2.300000000000000100e-01,0.000000000000000000e+00,1.710919173171384115e-03,1.000649320157350530e+00,2.392286026029803725e-02,1.820420226112560158e+00
2.399999999999999911e-01,0.000000000000000000e+00,2.096617815189512953e-03,9.984415976521029412e-01,8.614239263047683559e-02,2.077801213916448120e+00
2.500000000000000000e-01,0.000000000000000000e+00,8.262869316280384638e-04,9.989391056172834960e-01,7.641326776988188740e-02,1.870435057642279020e+00
2.600000000000000089e-01,0.000000000000000000e+00,1.419757890936521397e-03,9.987819337220827931e-01,3.909773605575004446e-02,2.042079596138213216e+00
