# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.226204357793003741e+00,2.547421683785738335e-03,3.322076134142551429e-01
5.000000000000000278e-02,0.000000000000000000e+00,1.464700543760707021e-04,1.223109364102775265e+00,1.855775123992596878e-02,2.925457870857337550e-01
1.000000000000000056e-01,0.000000000000000000e+00,1.297729522875120875e-03,1.224788806974585142e+00,3.518617556500900495e-02,7.659356970486991933e+00
1.500000000000000222e-01,0.000000000000000000e+00,-2.810536609292014175e-04,1.227452868832800581e+00,5.684297511272787262e-02,7.718566464649217806e+00
2.000000000000000111e-01,0.000000000000000000e+00,1.152475305686263439e-03,1.221441082732102723e+00,6.360896301863884494e-02,7.579942636776099363e+00
2.500000000000000000e-01,0.000000000000000000e+00,1.440954813948831228e-03,1.221422752742549633e+00,3.221796323670080703e-02,7.635852136144080760e+00
3.000000000000000444e-01,0.000000000000000000e+00,9.706517793958641463e-04,1.223027276618447123e+00,1.855704400305787337e-03,7.473616385076025992e+00
3.500000000000000333e-01,0.000000000000000000e+00,1.976441966868125281e-04,1.221675147052453170e+00,0.000000000000000000e+00,7.535467426011376091e+00
4.000000000000000222e-01,0.000000000000000000e+00,-1.190158399520704902e-03,1.223599336059387532e+00,0.000000000000000000e+00,7.601776120830725070e+00
4.500000000000000111e-01,0.000000000000000000e+00,-1.691780134113104019e-03,1.224145069709525302e+00,7.827922928188599944e-03,7.616965142669312350e+00
5.000000000000000000e-01,0.000000000000000000e+00,-7.321407791786968718e-04,1.226760227135336834e+00,3.630761338683036188e-02,7.599010974607894653e+00
5.500000000000000444e-01,0.000000000000000000e+00,-1.941952950833077248e-03,1.226809544899833071e+00,3.017434003753970140e-02,7.623017221496335871e+00
6.000000000000000888e-01,0.000000000000000000e+00,-2.617678138141094936e-03,1.227540917036888946e+00,1.002502343748692612e-02,7.454377822770813289e+00
