# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170667389364132394e+00,0.000000000000000000e+00,5.318025802384647172e+00
1.000000000000000021e-02,0.000000000000000000e+00,7.213486106696568971e-04,1.168243433277277088e+00,0.000000000000000000e+00,5.233779326734479653e+00
2.000000000000000042e-02,0.000000000000000000e+00,1.122195373638577636e-03,1.168807252838244937e+00,0.000000000000000000e+00,5.438652529342750341e+00
2.999999999999999889e-02,0.000000000000000000e+00,1.191841499908420773e-03,1.170043594535614018e+00,0.000000000000000000e+00,5.242535990258616607e+00
4.000000000000000083e-02,0.000000000000000000e+00,1.802263078611928294e-03,1.171553242047200794e+00,3.711792070482013671e-03,5.397443296008997748e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.471571807589701570e-03,1.172221558296999921e+00,2.879497503089445062e-02,5.335955526771655855e+00
5.999999999999999778e-02,0.000000000000000000e+00,7.862690808378566213e-04,1.170267778180898777e+00,1.408282775196797142e-02,5.287479105920477984e+00
7.000000000000000666e-02,0.000000000000000000e+00,2.043739954514327533e-04,1.169939463554142023e+00,0.000000000000000000e+00,5.255693272966682983e+00
8.000000000000000167e-02,0.000000000000000000e+00,-3.287285308272981611e-05,1.170093950409207828e+00,7.439969343726550964e-03,5.393743593739697140e+00
8.999999999999999667e-02,0.000000000000000000e+00,-2.168078422221386150e-04,1.170119802726576896e+00,4.446696146703236346e-03,5.299476633175087770e+00
1.000000000000000056e-01,0.000000000000000000e+00,9.876787025480781700e-05,1.170028490104718433e+00,7.326359693002794209e-03,5.215070866747713474e+00
1.100000000000000006e-01,0.000000000000000000e+00,-4.335878345216204080e-04,1.168944879893522915e+00,3.655962357570399952e-03,5.357461148666406103e+00
1.199999999999999956e-01,0.000000000000000000e+00,-1.310634842272733521e-03,1.167380928520142636e+00,1.741486712790848990e-02,5.250774539952916875e+00
1.300000000000000044e-01,0.000000000000000000e+00,-9.565903554360360734e-04,1.167835918913282978e+00,4.542757680389260949e-02,5.244778439415561877e+00
1.400000000000000133e-01,0.000000000000000000e+00,-2.672597568423753893e-04,1.167670365458846060e+00,5.096824039624273800e-02,5.260805663637990293e+00
