# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.925164353348860269e-01,0.000000000000000000e+00,5.758083833179068911e+00
5.000000000000000278e-02,0.000000000000000000e+00,2.832194991608863173e-04,7.929278751232788913e-01,0.000000000000000000e+00,5.938408793401389829e+00
1.000000000000000056e-01,0.000000000000000000e+00,-5.367925677868497832e-04,7.941279877623920180e-01,8.392472265218267266e-03,5.693447786663499599e+00
1.500000000000000222e-01,0.000000000000000000e+00,2.357964603128849534e-06,7.925732848467486047e-01,2.042331581272783733e-02,5.762323132055301222e+00
2.000000000000000111e-01,0.000000000000000000e+00,1.301774028874188097e-03,7.931940496658351769e-01,2.427649739115165725e-02,5.684655273156399957e+00
2.500000000000000000e-01,0.000000000000000000e+00,8.597172215550822998e-04,7.916745399901103930e-01,1.190432304171373801e-03,5.845909032195534927e+00
3.000000000000000444e-01,0.000000000000000000e+00,8.117054303657257174e-04,7.932985808474906086e-01,0.000000000000000000e+00,5.737937495092373830e+00
3.500000000000000333e-01,0.000000000000000000e+00,1.143634488556008726e-03,7.937201826605981836e-01,0.000000000000000000e+00,9.147876848592764176e+00
4.000000000000000222e-01,0.000000000000000000e+00,2.112038242561377344e-03,7.964128152279750239e-01,0.000000000000000000e+00,9.049967991548918178e+00
4.500000000000000111e-01,0.000000000000000000e+00,1.432036668821771649e-03,7.972575784834445844e-01,0.000000000000000000e+00,9.121392737050024735e+00
5.000000000000000000e-01,0.000000000000000000e+00,5.333066328624714051e-04,7.996691598556627811e-01,1.040407186553538033e-02,9.344420471224285762e+00
5.500000000000000444e-01,0.000000000000000000e+00,-3.686551901736813408e-04,8.011511438041254429e-01,0.000000000000000000e+00,9.282778179089101300e+00
6.000000000000000888e-01,0.000000000000000000e+00,2.777323039592706228e-03,8.011423700994888542e-01,0.000000000000000000e+00,9.210538413339095953e+00
6.500000000000000222e-01,0.000000000000000000e+00,2.469038868072189873e-03,7.985008119210519340e-01,0.000000000000000000e+00,9.402003726573662235e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.323853649775381360e-03,7.961458674092039001e-01,0.000000000000000000e+00,9.224519729949522073e+00
