# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080768338679275020e+00,0.000000000000000000e+00,4.651032656394022968e-01
2.000000000000000042e-02,0.000000000000000000e+00,-2.574690200967494303e-04,1.081096340932996558e+00,0.000000000000000000e+00,4.086440840851687240e-01
4.000000000000000083e-02,0.000000000000000000e+00,-1.599116643983980977e-03,1.078678102167282216e+00,0.000000000000000000e+00,5.716703450918378948e-01
5.999999999999999778e-02,0.000000000000000000e+00,-2.110019594602437036e-03,1.078084870061344125e+00,0.000000000000000000e+00,5.233757986091993608e+00
8.000000000000000167e-02,0.000000000000000000e+00,-1.685962249746948433e-03,1.076497620811788680e+00,0.000000000000000000e+00,5.392413950191018657e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.849524503340420952e-03,1.076438671973299677e+00,0.000000000000000000e+00,5.158698599572503873e+00
1.199999999999999956e-01,0.000000000000000000e+00,-1.483517070724430387e-04,1.077795294089557210e+00,0.000000000000000000e+00,5.416577355717899778e+00
1.400000000000000133e-01,0.000000000000000000e+00,5.995604269001570015e-04,1.078451105153693801e+00,0.000000000000000000e+00,5.456425302502459829e+00
1.600000000000000033e-01,0.000000000000000000e+00,1.618205930471567581e-03,1.077649095190582607e+00,0.000000000000000000e+00,5.430780404810027662e+00
1.799999999999999933e-01,0.000000000000000000e+00,2.181265171050865252e-03,1.076757667696530696e+00,0.000000000000000000e+00,7.706520765274187390e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.662723495470231769e-03,1.077914166630596915e+00,2.711035061411187427e-03,7.750812945126755338e+00
2.200000000000000011e-01,0.000000000000000000e+00,4.015529153144604090e-03,1.078615502041190499e+00,2.104532143919412776e-02,7.696770387770872190e+00
2.399999999999999911e-01,0.000000000000000000e+00,5.317647046554983825e-03,1.076843158992340621e+00,4.032661360115108451e-02,7.739303172913274409e+00
2.600000000000000089e-01,0.000000000000000000e+00,6.029568337894134454e-03,1.075609833284215666e+00,4.476150614845743336e-02,7.624493936431225194e+00
2.800000000000000266e-01,0.000000000000000000e+00,6.691801907822193980e-03,1.076209626986232681e+00,4.706869623876482750e-02,7.829725785436911778e+00
2.999999999999999889e-01,0.000000000000000000e+00,4.829062524419064015e-03,1.073569809735545499e+00,5.583458317774366020e-02,7.571427536095131750e+00
3.200000000000000067e-01,0.000000000000000000e+00,5.783032127210188146e-03,1.073040013312387408e+00,4.360720224827262237e-02,7.538308169225388156e+00
3.400000000000000244e-01,0.000000000000000000e+00,5.345403088488107773e-03,1.070752292773633041e+00,4.504282962906556997e-02,7.583008970320379127e+00
3.599999999999999867e-01,0.000000000000000000e+00,4.944058071938057380e-03,1.069584685106946154e+00,5.770331432644530689e-02,7.772034317012812110e+00
3.800000000000000044e-01,0.000000000000000000e+00,5.077546505850387241e-03,1.070284792761444725e+00,3.780758476118815936e-02,7.481750583544381605e+00
4.000000000000000222e-01,0.000000000000000000e+00,4.267355940599673256e-03,1.068145243963966262e+00,3.776958247358970511e-02,7.616655643714181245e+00
4.199999999999999845e-01,0.000000000000000000e+00,5.352603116777598924e-03,1.068338395847105549e+00,3.387441868662660616e-02,7.504749216454270844e+00
4.400000000000000022e-01,0.000000000000000000e+00,6.065676824189955747e-03,1.067090954299699357e+00,1.851262864946211922e-02,7.541682531025447389e+00
4.600000000000000200e-01,0.000000000000000000e+00,6.915302487466061347e-03,1.066567095943748544e+00,1.542151138656225155e-02,7.603484011245831731e+00
4.799999999999999822e-01,0.000000000000000000e+00,6.212679306933727164e-03,1.068421298584736334e+00,5.764341520427186671e-03,7.493301542177355223e+00
5.000000000000000000e-01,0.000000000000000000e+00,6.792069638896103961e-03,1.067476496986908829e+00,4.220336872208739140e-03,7.635070922847224217e+00
5.200000000000000178e-01,0.000000000000000000e+00,6.849118209486328851e-03,1.066866410332690362e+00,1.097634076380242865e-02,7.524645659010254839e+00
5.400000000000000355e-01,0.000000000000000000e+00,7.345378666470215451e-03,1.064246575306037501e+00,3.845061372016233409e-02,7.475611862019651888e+00
5.600000000000000533e-01,0.000000000000000000e+00,6.070596147567053347e-03,1.060636615260541094e+00,4.814405403797943767e-02,1.080712042927694183e+00
5.799999999999999600e-01,0.000000000000000000e+00,5.462538026184475017e-03,1.058046619233768304e+00,3.010284085672128296e-02,9.725812528241044586e-01
5.999999999999999778e-01,0.000000000000000000e+00,5.205246677831215814e-03,1.056112660411039350e+00,3.521329659957338903e-03,9.728527093821469629e-01
6.199999999999999956e-01,0.000000000000000000e+00,5.239065644313974784e-03,1.053973690676325292e+00,0.000000000000000000e+00,9.201427534960576748e-01
6.400000000000000133e-01,0.000000000000000000e+00,5.239642617206760611e-03,1.051402133824142382e+00,0.000000000000000000e+00,2.449883373361796401e+00
6.600000000000000311e-01,0.000000000000000000e+00,4.337010811214977654e-03,1.050798834749237631e+00,0.000000000000000000e+00,2.555656668582019009e+00
6.800000000000000488e-01,0.000000000000000000e+00,3.518467850938626802e-03,1.046300008327511577e+00,1.613774341956468461e-03,2.453428379981459795e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.763668289964661164e-03,1.045066029286272791e+00,2.643800126991997096e-02,2.452374784854216561e+00
7.199999999999999734e-01,0.000000000000000000e+00,3.345517889437273074e-03,1.043668746298594296e+00,3.989633698915202864e-02,2.472542024595537846e+00
7.399999999999999911e-01,0.000000000000000000e+00,4.571510286815418621e-03,1.042259427295286534e+00,1.083559949650565041e-02,2.632794478329414378e+00
7.600000000000000089e-01,0.000000000000000000e+00,3.410707064325698215e-03,1.040089982933393609e+00,4.912750786108642173e-03,2.661065960421711285e+00
7.800000000000000266e-01,0.000000000000000000e+00,2.872504661873891314e-03,1.038574810086434486e+00,0.000000000000000000e+00,2.788405438075679310e+00
8.000000000000000444e-01,0.000000000000000000e+00,2.989986516988138963e-03,1.034781892642197221e+00,0.000000000000000000e+00,2.453944354199098399e+00
8.200000000000000622e-01,0.000000000000000000e+00,2.207645951813716652e-03,1.031198101948394230e+00,0.000000000000000000e+00,2.577542808233658889e+00
8.399999999999999689e-01,0.000000000000000000e+00,2.266022076951717482e-03,1.030058785290083545e+00,0.000000000000000000e+00,2.618670375711991127e+00
8.599999999999999867e-01,0.000000000000000000e+00,2.297929146193424324e-03,1.027995219306559349e+00,0.000000000000000000e+00,2.686408093386596363e+00
8.800000000000000044e-01,0.000000000000000000e+00,2.430910398542820809e-03,1.025328784111841252e+00,0.000000000000000000e+00,2.808806934146707235e+00
9.000000000000000222e-01,0.000000000000000000e+00,2.942746119731482098e-03,1.024251947117719830e+00,0.000000000000000000e+00,2.797119802395964694e+00
9.200000000000000400e-01,0.000000000000000000e+00,1.886029561249674994e-03,1.021694136309366785e+00,1.731183651552562625e-03,2.706587496702064666e+00
9.400000000000000577e-01,0.000000000000000000e+00,1.616795953222922985e-03,1.020300206029145729e+00,4.460960161883468361e-03,2.753201812483599742e+00
9.599999999999999645e-01,0.000000000000000000e+00,1.014115431782542558e-03,1.017000070444643800e+00,0.000000000000000000e+00,2.651538813180840837e+00
9.799999999999999822e-01,0.000000000000000000e+00,1.462450258925681798e-03,1.017882383769029397e+00,6.755159839775544406e-03,2.782522455427022923e+00
1.000000000000000000e+00,0.000000000000000000e+00,8.546127475064003477e-04,1.015266091994685649e+00,0.000000000000000000e+00,2.397165261324886387e+00
1.020000000000000018e+00,0.000000000000000000e+00,1.588578774198367086e-03,1.010395216156103615e+00,0.000000000000000000e+00,2.650988674675530454e+00
1.040000000000000036e+00,0.000000000000000000e+00,2.357604843447620464e-03,1.006794089555249405e+00,0.000000000000000000e+00,2.713364652702142443e+00
1.060000000000000053e+00,0.000000000000000000e+00,1.545564798819745300e-03,1.003777745356175144e+00,0.000000000000000000e+00,2.606478151376494967e+00
1.080000000000000071e+00,0.000000000000000000e+00,1.642763517927698334e-03,1.000642580204951004e+00,0.000000000000000000e+00,2.457222515139276364e+00
1.100000000000000089e+00,0.000000000000000000e+00,6.116538233819882216e-04,9.985547928074474111e-01,0.000000000000000000e+00,2.694431572093312965e+00
1.120000000000000107e+00,0.000000000000000000e+00,1.153861501474170081e-03,9.961865141464018025e-01,0.000000000000000000e+00,2.373114878922958138e+00
1.140000000000000124e+00,0.000000000000000000e+00,6.502332128695958178e-04,9.953504495188274515e-01,0.000000000000000000e+00,2.493455874105806380e+00
1.159999999999999920e+00,0.000000000000000000e+00,-5.573412367025165712e-05,9.941253780523320316e-01,0.000000000000000000e+00,2.796261079950504325e+00
1.179999999999999938e+00,0.000000000000000000e+00,-1.667734719887454614e-05,9.895945068096760888e-01,0.000000000000000000e+00,2.609747298259728954e+00
1.199999999999999956e+00,0.000000000000000000e+00,-6.598998985179634069e-04,9.881713304148895816e-01,0.000000000000000000e+00,2.439281805262635494e+00
1.219999999999999973e+00,0.000000000000000000e+00,-2.193779257739057829e-03,9.861668661385487589e-01,0.000000000000000000e+00,2.701196295108283074e+00
1.239999999999999991e+00,0.000000000000000000e+00,-2.171984493609799803e-03,9.857012146382621021e-01,0.000000000000000000e+00,2.644066985039362105e+00
