# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.853075793929509052e-01,7.704752356384688729e-03,6.413469764207567536e+00
5.000000000000000278e-02,0.000000000000000000e+00,6.440545498635137948e-04,8.861634206642273748e-01,1.787835464210883393e-02,6.620268607705737551e+00
1.000000000000000056e-01,0.000000000000000000e+00,7.334211524375868017e-04,8.860168653297322283e-01,1.390630270288955445e-02,6.604226056294030478e+00
1.500000000000000222e-01,0.000000000000000000e+00,1.157724792290772001e-04,8.841048050089579391e-01,7.923968295072707571e-03,6.564135620593206433e+00
2.000000000000000111e-01,0.000000000000000000e+00,1.423939722636728168e-03,8.807738052008589058e-01,0.000000000000000000e+00,6.595834585406705308e+00
2.500000000000000000e-01,0.000000000000000000e+00,3.103340260162066808e-03,8.814227288180751518e-01,0.000000000000000000e+00,6.645694141913130792e+00
3.000000000000000444e-01,0.000000000000000000e+00,2.739098411809273888e-03,8.798331155061689390e-01,0.000000000000000000e+00,6.716188194660420052e+00
3.500000000000000333e-01,0.000000000000000000e+00,3.385159313114727286e-03,8.792689403705555851e-01,0.000000000000000000e+00,6.715286897933455457e+00
4.000000000000000222e-01,0.000000000000000000e+00,1.516024670503669011e-03,8.808675525633279380e-01,2.266280427409309017e-02,6.479676624598138979e+00
4.500000000000000111e-01,0.000000000000000000e+00,5.600093237216369375e-04,8.763177422586534426e-01,5.797626223148021063e-02,6.487921829692066211e+00
5.000000000000000000e-01,0.000000000000000000e+00,4.101421686717839554e-04,8.763767409603903102e-01,6.131932784761682381e-02,6.562772356429750431e+00
5.500000000000000444e-01,0.000000000000000000e+00,2.001989033392122860e-03,8.782296077203448625e-01,4.017686309613123508e-02,6.721585854225349266e+00
6.000000000000000888e-01,0.000000000000000000e+00,1.313687628822074070e-03,8.781339427707846035e-01,3.791017502863834598e-02,6.648098836696266112e+00
6.500000000000000222e-01,0.000000000000000000e+00,1.761383849604689598e-03,8.777238398722139179e-01,1.211475507138647795e-02,6.479223578289230900e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.811560365089555629e-03,8.765976177415288895e-01,0.000000000000000000e+00,6.503369503922192152e+00
7.500000000000000000e-01,0.000000000000000000e+00,1.014232748191927144e-03,8.798117453574073599e-01,0.000000000000000000e+00,6.496379805423053710e+00
8.000000000000000444e-01,0.000000000000000000e+00,-1.588457490545502155e-03,8.779074772749513311e-01,0.000000000000000000e+00,6.538732460451464945e+00
8.500000000000000888e-01,0.000000000000000000e+00,-1.631664978017375320e-03,8.762103853146441246e-01,0.000000000000000000e+00,6.529058158752119034e+00
9.000000000000000222e-01,0.000000000000000000e+00,-3.492103982200294061e-03,8.803325603100091712e-01,0.000000000000000000e+00,6.559678969260271941e+00
9.500000000000000666e-01,0.000000000000000000e+00,-2.903591954501989238e-03,8.800979428416115802e-01,0.000000000000000000e+00,6.585512881663638574e+00
1.000000000000000000e+00,0.000000000000000000e+00,-3.950902311334270056e-03,8.779481249559922817e-01,0.000000000000000000e+00,6.596457363629315118e+00
1.050000000000000044e+00,0.000000000000000000e+00,-4.588267971433569910e-03,8.803778503884100992e-01,0.000000000000000000e+00,9.366392952930672422e+00
1.100000000000000089e+00,0.000000000000000000e+00,-4.829207948379622521e-03,8.792959462707305995e-01,0.000000000000000000e+00,6.679729356404041418e+00
1.150000000000000133e+00,0.000000000000000000e+00,-6.872945246799138513e-03,8.803400534102887587e-01,0.000000000000000000e+00,6.705575003843001092e+00
1.200000000000000178e+00,0.000000000000000000e+00,-8.016774258384764054e-03,8.836222515307259329e-01,8.567085968578004584e-04,6.663087905503423336e+00
1.250000000000000000e+00,0.000000000000000000e+00,-6.316462093200690339e-03,8.858150288015146367e-01,1.090463477098936249e-02,6.686463014547792127e+00
1.300000000000000044e+00,0.000000000000000000e+00,-5.347184094123849825e-03,8.864787818853347989e-01,4.914289913276626010e-02,6.679532356512384972e+00
1.350000000000000089e+00,0.000000000000000000e+00,-5.398334376569315085e-03,8.904914643251258255e-01,7.470640525780661290e-02,6.590580429420111130e+00
1.400000000000000133e+00,0.000000000000000000e+00,-6.121668895057524006e-03,8.909425076124826148e-01,4.326896018829581164e-02,6.699782579041092312e+00
1.450000000000000178e+00,0.000000000000000000e+00,-5.983779322518915922e-03,8.937456874368279180e-01,2.197963380102950157e-02,6.604814311669076510e+00
1.500000000000000000e+00,0.000000000000000000e+00,-4.712197439663314870e-03,8.976248404479848508e-01,2.913777963030351331e-02,6.534430436667875597e+00
1.550000000000000044e+00,0.000000000000000000e+00,-5.010306810481606268e-03,9.035713156141749192e-01,5.376857956874089850e-02,6.678648254150596486e+00
1.600000000000000089e+00,0.000000000000000000e+00,-5.361441654827965933e-03,9.075841209700550305e-01,7.457047305279214389e-02,6.583760202141507811e+00
1.650000000000000133e+00,0.000000000000000000e+00,-5.994530054859787370e-03,9.079141772882644013e-01,6.133026730095613582e-02,6.509471902676418509e+00
1.700000000000000178e+00,0.000000000000000000e+00,-5.171568030672432127e-03,9.134877596396966393e-01,2.801138185321966692e-02,6.576107671583995895e+00
1.750000000000000000e+00,0.000000000000000000e+00,-5.950115193863900372e-03,9.135165039882732207e-01,0.000000000000000000e+00,6.693112112766442579e+00
1.800000000000000044e+00,0.000000000000000000e+00,-6.004856966320339107e-03,9.208942318860564580e-01,0.000000000000000000e+00,6.638827725764491205e+00
1.850000000000000089e+00,0.000000000000000000e+00,-5.873846554993412614e-03,9.210327911851321492e-01,0.000000000000000000e+00,6.625715335059630284e+00
1.900000000000000133e+00,0.000000000000000000e+00,-6.572717496611356694e-03,9.247946620796996253e-01,0.000000000000000000e+00,6.646786383092369910e+00
1.950000000000000178e+00,0.000000000000000000e+00,-5.943652408946687934e-03,9.274938409568267428e-01,2.528408807152397395e-02,6.400147048682240047e+00
2.000000000000000000e+00,0.000000000000000000e+00,-4.918352923271978802e-03,9.330201776866212660e-01,5.753020951504449199e-02,6.549175610839927053e+00
2.050000000000000266e+00,0.000000000000000000e+00,-5.953067279866170423e-03,9.376883826278692435e-01,6.438949459884316107e-02,6.616204313285090066e+00
2.100000000000000089e+00,0.000000000000000000e+00,-5.177731983741427381e-03,9.403272283698583811e-01,5.236538324279423756e-02,6.650448541111567913e+00
2.149999999999999911e+00,0.000000000000000000e+00,-3.948241694030883014e-03,9.451559509937895731e-01,1.797369264254498888e-02,6.635387807219736089e+00
2.200000000000000178e+00,0.000000000000000000e+00,-4.589367916757439506e-03,9.465773643350812172e-01,0.000000000000000000e+00,6.523999910103341016e+00
2.250000000000000000e+00,0.000000000000000000e+00,-5.255883986378648287e-03,9.497209734239386858e-01,0.000000000000000000e+00,6.589692382479785060e+00
2.300000000000000266e+00,0.000000000000000000e+00,-6.476262881642161177e-03,9.569557072885056526e-01,2.375707076940627299e-02,6.625039822560270686e+00
2.350000000000000089e+00,0.000000000000000000e+00,-5.651558646038229092e-03,9.584810214973705778e-01,2.815302781826407169e-02,6.464797663558430330e+00
2.400000000000000355e+00,0.000000000000000000e+00,-5.671016836057204448e-03,9.574220585502201120e-01,3.286150848262939933e-02,6.566644985574551896e+00
2.450000000000000178e+00,0.000000000000000000e+00,-5.428299860015213703e-03,9.546492130936091725e-01,2.770673380306984054e-02,6.631120029365613178e+00
2.500000000000000000e+00,0.000000000000000000e+00,-7.543817490587727097e-03,9.589727814979704945e-01,0.000000000000000000e+00,6.653852190124743160e+00
2.550000000000000266e+00,0.000000000000000000e+00,-7.048961537695297430e-03,9.643481230586865571e-01,0.000000000000000000e+00,6.440493143051632785e+00
2.600000000000000089e+00,0.000000000000000000e+00,-7.090784244916158684e-03,9.667748351525281558e-01,0.000000000000000000e+00,6.631728630797795176e+00
2.650000000000000355e+00,0.000000000000000000e+00,-6.048851457396626705e-03,9.719401225030421809e-01,0.000000000000000000e+00,6.702567998113591941e+00
2.700000000000000178e+00,0.000000000000000000e+00,-4.540916040120344423e-03,9.769519379517849211e-01,1.698356735565254363e-03,6.727737660681273546e+00
2.750000000000000000e+00,0.000000000000000000e+00,-3.460355349824454155e-03,9.816255506366097228e-01,3.330382295522755359e-02,6.668628138587518350e+00
2.800000000000000266e+00,0.000000000000000000e+00,-4.144678803280529497e-03,9.854561386723843519e-01,4.892422778502544117e-02,6.793296099645226960e+00
2.850000000000000089e+00,0.000000000000000000e+00,-2.246984823149989624e-03,9.903061853862274999e-01,2.748182654117678481e-02,6.669413012580129418e+00
2.900000000000000355e+00,0.000000000000000000e+00,-4.340516809661881803e-03,9.919737769848252507e-01,1.331861245458473841e-02,6.707511340689161550e+00
