# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.553151774552061104e-01,6.472357611418174533e-03,6.860100736958147927e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.673924344713237583e-03,9.576298483516190174e-01,0.000000000000000000e+00,6.851358001091976568e+00
1.000000000000000056e-01,0.000000000000000000e+00,1.709385685323291286e-03,9.581291156475365556e-01,0.000000000000000000e+00,6.830354057151236447e+00
1.500000000000000222e-01,0.000000000000000000e+00,2.415683931850749842e-03,9.582247955670475381e-01,0.000000000000000000e+00,6.860021057463244532e+00
2.000000000000000111e-01,0.000000000000000000e+00,3.547637640713825931e-03,9.594408946493983015e-01,0.000000000000000000e+00,6.847784283778354464e+00
2.500000000000000000e-01,0.000000000000000000e+00,3.010333887570309803e-03,9.640715161077867412e-01,0.000000000000000000e+00,6.804915274039452733e+00
3.000000000000000444e-01,0.000000000000000000e+00,3.112705262565229440e-03,9.614103717065065613e-01,3.950892405568148628e-03,6.847298899825038809e+00
3.500000000000000333e-01,0.000000000000000000e+00,2.198297838360260218e-03,9.603409894074219633e-01,1.838354473780607137e-03,7.031508371113000422e+00
4.000000000000000222e-01,0.000000000000000000e+00,3.477714474392633922e-03,9.594328813720723881e-01,0.000000000000000000e+00,6.783008665423685635e+00
4.500000000000000111e-01,0.000000000000000000e+00,1.808535326599207968e-03,9.578136629570446203e-01,0.000000000000000000e+00,6.876862436689807900e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.137131514842291663e-03,9.574222294280420043e-01,0.000000000000000000e+00,6.909586989642161114e+00
5.500000000000000444e-01,0.000000000000000000e+00,4.420117030740717580e-03,9.562354062747377981e-01,2.270161817712313367e-03,6.988199518963860157e+00
6.000000000000000888e-01,0.000000000000000000e+00,4.616759570611512695e-03,9.586497842312753370e-01,3.440653009492062459e-02,6.888353157629104828e+00
6.500000000000000222e-01,0.000000000000000000e+00,2.289576666292731690e-03,9.542960276984564505e-01,5.523617807757388171e-02,6.806673286110840770e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.963686690332845652e-03,9.545032411241494152e-01,4.394654503185540378e-02,6.818270329175587285e+00
7.500000000000000000e-01,0.000000000000000000e+00,1.297019446157168451e-03,9.545845668720571719e-01,2.115887595078906960e-02,6.817424760491480384e+00
8.000000000000000444e-01,0.000000000000000000e+00,1.591497578441780029e-03,9.525148036517108174e-01,0.000000000000000000e+00,7.347659563063913879e+00
