# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121328908887870401e+00,0.000000000000000000e+00,9.566230347485552343e+00
5.000000000000000278e-02,0.000000000000000000e+00,-1.110182448924681856e-03,1.121385633377344870e+00,0.000000000000000000e+00,9.770130502280297335e+00
1.000000000000000056e-01,0.000000000000000000e+00,-2.925717428319378217e-03,1.120255913404188286e+00,0.000000000000000000e+00,9.623113220905402443e+00
1.500000000000000222e-01,0.000000000000000000e+00,-2.741081909528886914e-03,1.119222047612805637e+00,0.000000000000000000e+00,9.659496194646223444e+00
2.000000000000000111e-01,0.000000000000000000e+00,-2.560777155906855760e-03,1.122514920844312813e+00,0.000000000000000000e+00,9.763979745859806769e+00
2.500000000000000000e-01,0.000000000000000000e+00,-7.946051971682572927e-04,1.125235618267832027e+00,0.000000000000000000e+00,9.672288092488134481e+00
3.000000000000000444e-01,0.000000000000000000e+00,1.598944643421102568e-03,1.128762075320447034e+00,0.000000000000000000e+00,9.649018202206665507e+00
3.500000000000000333e-01,0.000000000000000000e+00,2.565920999498537067e-03,1.125519967390485432e+00,3.202612587291489565e-02,9.592729591118359878e+00
4.000000000000000222e-01,0.000000000000000000e+00,2.327164949157746378e-03,1.128828413773085737e+00,5.155056157489258661e-02,9.564700073297863980e+00
4.500000000000000111e-01,0.000000000000000000e+00,2.864325146748074660e-03,1.129867313501814019e+00,3.978593135986735474e-02,9.830743243024572919e+00
5.000000000000000000e-01,0.000000000000000000e+00,2.885394228450925604e-03,1.130337353023706193e+00,4.803959060322826602e-02,9.788395533448081665e+00
5.500000000000000444e-01,0.000000000000000000e+00,4.425856088110724160e-03,1.133788867589171190e+00,4.197880624884531287e-02,9.468654393579136297e+00
6.000000000000000888e-01,0.000000000000000000e+00,2.273245706408975279e-03,1.131625163671610146e+00,2.629353952468297534e-02,9.837102607658019693e+00
6.500000000000000222e-01,0.000000000000000000e+00,2.440533135790511586e-03,1.129441211790566779e+00,3.245961556148493909e-02,9.484497130695251244e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.828837553727957428e-03,1.130636603350295921e+00,2.132924551920632739e-02,9.697647403727600590e+00
7.500000000000000000e-01,0.000000000000000000e+00,3.327365250709258572e-03,1.131003187822176681e+00,0.000000000000000000e+00,9.653758397098668453e+00
8.000000000000000444e-01,0.000000000000000000e+00,4.855721129934868763e-03,1.129722864318030151e+00,0.000000000000000000e+00,9.623969031940102781e+00
8.500000000000000888e-01,0.000000000000000000e+00,4.396043611164648056e-03,1.128577073836290801e+00,0.000000000000000000e+00,9.761285850999092517e+00
9.000000000000000222e-01,0.000000000000000000e+00,3.827244793577505837e-03,1.127260896791046685e+00,0.000000000000000000e+00,9.521892920898835655e+00
9.500000000000000666e-01,0.000000000000000000e+00,4.459867565459172713e-03,1.126780649047262051e+00,0.000000000000000000e+00,9.734448784565508106e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.670125625146055337e-03,1.124609189078436433e+00,0.000000000000000000e+00,9.611623965484028531e+00
1.050000000000000044e+00,0.000000000000000000e+00,2.703193484668384855e-05,1.117738593413689863e+00,0.000000000000000000e+00,9.582612360955293340e+00
1.100000000000000089e+00,0.000000000000000000e+00,-1.413714746888377043e-03,1.110275164462330988e+00,0.000000000000000000e+00,9.669147728723180180e+00
1.150000000000000133e+00,0.000000000000000000e+00,-1.959830018475815575e-03,1.111110468193410528e+00,7.752555088754616019e-04,9.709588480565525259e+00
1.200000000000000178e+00,0.000000000000000000e+00,-2.985897868724716672e-03,1.109573286671866832e+00,1.086279999630454865e-02,9.645951961765495852e+00
1.250000000000000000e+00,0.000000000000000000e+00,-1.710612691787951386e-03,1.111631761631580506e+00,1.527303459163652059e-02,9.174395471864876583e+00
1.300000000000000044e+00,0.000000000000000000e+00,-1.751200939553707904e-03,1.115344547788755580e+00,1.983189119433306780e-02,9.215397917342189160e+00
1.350000000000000089e+00,0.000000000000000000e+00,-3.120237334345392615e-04,1.112785054779175775e+00,1.882081651333228356e-02,9.219145515264736801e+00
1.400000000000000133e+00,0.000000000000000000e+00,9.393045124400651712e-04,1.111619566619701738e+00,2.881294963563339750e-03,9.303939995630866377e+00
1.450000000000000178e+00,0.000000000000000000e+00,-7.200798955666920824e-04,1.107910846550273387e+00,0.000000000000000000e+00,9.223075175624822819e+00
1.500000000000000000e+00,0.000000000000000000e+00,1.158555078389500968e-03,1.111898061723106235e+00,0.000000000000000000e+00,9.372402152333163983e+00
1.550000000000000044e+00,0.000000000000000000e+00,2.412387926610267243e-04,1.109567841035982383e+00,0.000000000000000000e+00,9.018562189448763533e+00
1.600000000000000089e+00,0.000000000000000000e+00,8.830289788550457417e-04,1.108818049881941992e+00,0.000000000000000000e+00,9.115045699858169925e+00
1.650000000000000133e+00,0.000000000000000000e+00,8.871417911544142616e-04,1.104955724507503456e+00,8.285176192596842987e-03,9.240988220758783456e+00
1.700000000000000178e+00,0.000000000000000000e+00,2.064070553213825758e-03,1.101107306335639358e+00,2.629466968005755162e-02,9.226385997015778884e+00
1.750000000000000000e+00,0.000000000000000000e+00,2.326501874316589964e-03,1.097305822891293525e+00,2.967749794658001289e-02,9.208237634345863398e+00
1.800000000000000044e+00,0.000000000000000000e+00,2.156855889799650684e-03,1.095523912947999889e+00,0.000000000000000000e+00,9.293905596883968556e+00
1.850000000000000089e+00,0.000000000000000000e+00,-3.376881610569742315e-04,1.094488209663571521e+00,0.000000000000000000e+00,9.316208347873960349e+00
1.900000000000000133e+00,0.000000000000000000e+00,-1.403413552046017245e-03,1.096591196610409824e+00,0.000000000000000000e+00,9.231232328328742298e+00
1.950000000000000178e+00,0.000000000000000000e+00,-1.064248743035246889e-03,1.093774618307034485e+00,0.000000000000000000e+00,9.415156474329400282e+00
2.000000000000000000e+00,0.000000000000000000e+00,-2.878245107503279911e-04,1.094334204501051122e+00,3.410219112444098227e-02,9.169369235241644489e+00
2.050000000000000266e+00,0.000000000000000000e+00,8.169861155736715241e-04,1.097184009687978801e+00,5.239424786887006413e-02,9.290672666292289605e+00
2.100000000000000089e+00,0.000000000000000000e+00,1.014626777474852753e-04,1.096603702376030220e+00,6.923137675554608128e-02,9.190726123093257982e+00
2.149999999999999911e+00,0.000000000000000000e+00,-6.966146337752546300e-04,1.094409995435052796e+00,8.595265705951955770e-02,9.258164063115417619e+00
2.200000000000000178e+00,0.000000000000000000e+00,-3.781536634201917166e-04,1.090495673224500361e+00,7.316310794801769712e-02,9.068006579032051206e+00
2.250000000000000000e+00,0.000000000000000000e+00,8.283367438683107448e-04,1.087822664593495858e+00,5.207262269148828920e-02,9.312087785405367413e+00
2.300000000000000266e+00,0.000000000000000000e+00,7.690529693357588993e-04,1.086653403150823261e+00,3.479129568870609895e-02,9.329142583414322232e+00
2.350000000000000089e+00,0.000000000000000000e+00,1.233784926304497221e-03,1.088889038020051325e+00,8.341474308827508469e-03,9.015139042604690900e+00
2.400000000000000355e+00,0.000000000000000000e+00,1.538312040401518949e-03,1.090211198881974486e+00,0.000000000000000000e+00,9.271488386453960118e+00
2.450000000000000178e+00,0.000000000000000000e+00,2.477733740449693939e-03,1.091478408875135253e+00,0.000000000000000000e+00,9.373746491619034060e+00
2.500000000000000000e+00,0.000000000000000000e+00,9.330101140912923623e-04,1.086975625450020244e+00,0.000000000000000000e+00,9.034768582517871849e+00
2.550000000000000266e+00,0.000000000000000000e+00,-1.508754273137912633e-03,1.085170255994621469e+00,0.000000000000000000e+00,9.251519855514620971e+00
2.600000000000000089e+00,0.000000000000000000e+00,-2.384414767334737048e-03,1.087317413776323294e+00,0.000000000000000000e+00,9.095001056739745238e+00
2.650000000000000355e+00,0.000000000000000000e+00,-2.692978180448106062e-03,1.084063169327333709e+00,0.000000000000000000e+00,9.404648724560402684e+00
2.700000000000000178e+00,0.000000000000000000e+00,-2.239938521915767894e-03,1.081818688090205649e+00,0.000000000000000000e+00,9.062180571964795206e+00
2.750000000000000000e+00,0.000000000000000000e+00,-3.125191363813565465e-04,1.082945755802624754e+00,0.000000000000000000e+00,9.183994456289189756e+00
2.800000000000000266e+00,0.000000000000000000e+00,-6.034762068338849058e-04,1.083658790358276613e+00,0.000000000000000000e+00,9.255260014174659489e+00
2.850000000000000089e+00,0.000000000000000000e+00,9.213314290079669061e-04,1.084096084259269288e+00,0.000000000000000000e+00,9.252717497799642032e+00
2.900000000000000355e+00,0.000000000000000000e+00,5.628001684724890166e-04,1.083831835956938106e+00,0.000000000000000000e+00,9.429201797543147023e+00
2.950000000000000178e+00,0.000000000000000000e+00,5.064027518375101983e-06,1.083708358360575552e+00,0.000000000000000000e+00,9.424657825152804591e+00
3.000000000000000000e+00,0.000000000000000000e+00,4.392185241285128977e-04,1.082378023901831243e+00,3.707377456602114173e-03,9.215475676877755262e+00
3.050000000000000266e+00,0.000000000000000000e+00,1.371399947929297916e-03,1.085639770110476299e+00,2.164494293575063358e-02,9.196256916489012667e+00
3.100000000000000089e+00,0.000000000000000000e+00,2.780330667989489805e-03,1.086040139718769559e+00,2.498543935502226671e-02,9.154056812192987280e+00
3.150000000000000355e+00,0.000000000000000000e+00,3.110052914583615741e-03,1.083576397665441338e+00,6.353898811334895286e-03,9.209546291945462926e+00
3.200000000000000178e+00,0.000000000000000000e+00,2.401276154712333154e-03,1.082166433366624547e+00,6.341617416375858185e-04,9.411946092419389842e+00
3.250000000000000000e+00,0.000000000000000000e+00,2.412083379472826188e-03,1.079104056955497049e+00,0.000000000000000000e+00,9.268336446218965463e+00
3.300000000000000266e+00,0.000000000000000000e+00,8.552096217128823518e-04,1.075037415826326059e+00,3.912836286287474895e-03,9.260360038241676861e+00
3.350000000000000089e+00,0.000000000000000000e+00,2.500933105969326952e-03,1.073298425743918871e+00,2.753575730935006391e-02,9.274033209113440535e+00
3.400000000000000355e+00,0.000000000000000000e+00,2.547952095294546155e-03,1.069044852464775319e+00,2.975010961931856199e-02,9.167342554839972735e+00
3.450000000000000178e+00,0.000000000000000000e+00,1.569903764081430602e-03,1.066981614708662152e+00,2.750048330303449945e-02,9.332534889905117481e+00
3.500000000000000000e+00,0.000000000000000000e+00,6.111497262057119517e-04,1.070878323856979453e+00,3.454471682947907879e-02,9.406467972745602424e+00
3.550000000000000266e+00,0.000000000000000000e+00,2.403696817052917815e-03,1.070515754015435972e+00,4.459223655351954307e-02,9.082789964791984971e+00
3.600000000000000089e+00,0.000000000000000000e+00,2.000582022935468510e-03,1.073790079950915022e+00,5.608631516806596162e-02,9.271974914312638205e+00
3.650000000000000355e+00,0.000000000000000000e+00,2.372275044612049810e-03,1.072418902237854743e+00,6.937473548778125276e-02,9.239888045315868936e+00
3.700000000000000178e+00,0.000000000000000000e+00,3.020589308368856231e-03,1.070071128568958807e+00,7.750370525416633294e-02,9.378169661158278103e+00
3.750000000000000000e+00,0.000000000000000000e+00,2.580906506500238885e-03,1.069421617296945959e+00,6.429196738285505863e-02,9.107738911914841751e+00
3.800000000000000266e+00,0.000000000000000000e+00,1.055833198981506998e-03,1.065491842907570597e+00,3.812358106895327031e-02,9.297579206504517302e+00
3.850000000000000089e+00,0.000000000000000000e+00,-1.442503250599022364e-04,1.066189916344061350e+00,1.324126095333928894e-02,9.262904091592654154e+00
3.900000000000000355e+00,0.000000000000000000e+00,-1.211318013551936123e-03,1.064220959225025354e+00,0.000000000000000000e+00,9.253265163562897300e+00
3.950000000000000178e+00,0.000000000000000000e+00,-3.376833586778972291e-03,1.061935468449102027e+00,0.000000000000000000e+00,9.347231742692379441e+00
4.000000000000000000e+00,0.000000000000000000e+00,-2.202650185839457112e-03,1.061931110338349082e+00,0.000000000000000000e+00,9.169109970294716305e+00
4.049999999999999822e+00,0.000000000000000000e+00,-5.579235412697986125e-04,1.061883966529018286e+00,0.000000000000000000e+00,9.227218975561898517e+00
4.100000000000000533e+00,0.000000000000000000e+00,8.573911352317875644e-04,1.059839530885211545e+00,0.000000000000000000e+00,9.402434674197149178e+00
4.150000000000000355e+00,0.000000000000000000e+00,-1.363511324916936648e-04,1.062183596372093142e+00,0.000000000000000000e+00,9.392469470854091895e+00
4.200000000000000178e+00,0.000000000000000000e+00,1.833750594338190302e-04,1.060541699186220654e+00,0.000000000000000000e+00,9.295513685799772219e+00
4.250000000000000000e+00,0.000000000000000000e+00,1.004413093005116419e-03,1.057809307065724846e+00,0.000000000000000000e+00,9.210939599742097528e+00
4.299999999999999822e+00,0.000000000000000000e+00,-7.215470713355555269e-04,1.059226067700985485e+00,1.151230347348110652e-02,9.301121501904580313e+00
4.350000000000000533e+00,0.000000000000000000e+00,-7.545432148897757759e-04,1.055917768150738123e+00,4.834396221652177000e-02,9.353234018088819823e+00
4.400000000000000355e+00,0.000000000000000000e+00,1.535383263698190210e-04,1.052117629648256392e+00,5.341179387007994467e-02,9.303083114768366357e+00
4.450000000000000178e+00,0.000000000000000000e+00,2.351913063854610582e-03,1.049786526763486272e+00,3.576504794393600695e-02,9.143671201810827043e+00
4.500000000000000000e+00,0.000000000000000000e+00,1.104849177254190904e-03,1.047878112146635177e+00,1.056920185673679638e-02,9.153935846805920207e+00
4.549999999999999822e+00,0.000000000000000000e+00,-8.317602975777774882e-05,1.050489475826908325e+00,0.000000000000000000e+00,9.308138875641743581e+00
4.600000000000000533e+00,0.000000000000000000e+00,-8.693150808016175202e-04,1.047821114905248319e+00,8.955333174627740436e-03,9.304829811174569087e+00
4.650000000000000355e+00,0.000000000000000000e+00,-1.218286024353245397e-03,1.046148237056009789e+00,1.168795118162014451e-02,9.435423300488501752e+00
4.700000000000000178e+00,0.000000000000000000e+00,-1.459727278639089305e-03,1.042168426970853101e+00,5.922944818535431574e-03,9.241819983133160221e+00
4.750000000000000000e+00,0.000000000000000000e+00,-8.172074885517540896e-04,1.045645399271541987e+00,0.000000000000000000e+00,9.202232224416245998e+00
4.800000000000000711e+00,0.000000000000000000e+00,-1.358161192261314815e-03,1.046033213928967198e+00,0.000000000000000000e+00,9.141152368937108363e+00
4.850000000000000533e+00,0.000000000000000000e+00,-2.864105092260030815e-03,1.046947281395542051e+00,0.000000000000000000e+00,9.271652764221387955e+00
4.900000000000000355e+00,0.000000000000000000e+00,-2.099873822452254235e-03,1.047681291467447817e+00,0.000000000000000000e+00,9.223473294691798330e+00
4.950000000000000178e+00,0.000000000000000000e+00,-7.229842551801854422e-04,1.047991212021341267e+00,1.996522965094053859e-02,9.064015853134788969e+00
5.000000000000000000e+00,0.000000000000000000e+00,-1.087722036980009284e-03,1.050797634102317524e+00,3.435701034872153808e-02,9.058730267342927078e+00
5.050000000000000711e+00,0.000000000000000000e+00,-1.311124064311065904e-03,1.052488352483241574e+00,4.948620735219268207e-02,9.373027701688300795e+00
5.100000000000000533e+00,0.000000000000000000e+00,-5.336430103962621794e-04,1.055699871909283383e+00,4.319205538135693218e-02,9.204658245942415107e+00
5.150000000000000355e+00,0.000000000000000000e+00,-8.320559813938478624e-04,1.057666206832236888e+00,3.182215953497048028e-02,4.899385912202358639e+00
5.200000000000000178e+00,1.950680946225144263e-01,-1.905341179076799028e-03,1.059861382431368959e+00,4.899893737527930004e-02,5.026546836268745544e+00
5.250000000000000000e+00,0.000000000000000000e+00,2.477417181503049123e-03,1.060756496714178931e+00,6.449720082124169029e-02,4.826827617421290739e+00
5.300000000000000711e+00,0.000000000000000000e+00,6.195616311909814093e-03,1.061351861337538560e+00,9.978281317188675281e-02,4.987065256564586768e+00
5.350000000000000533e+00,0.000000000000000000e+00,8.383662137211695189e-03,1.061981635548777447e+00,1.566498466603182815e-01,5.019286593170352084e+00
5.400000000000000355e+00,0.000000000000000000e+00,1.147479372275771528e-02,1.061664130076990453e+00,2.104063767306340871e-01,4.913550298566575769e+00
5.450000000000000178e+00,0.000000000000000000e+00,1.393475835845954351e-02,1.063254682334428658e+00,2.888634887978149268e-01,5.077408521283400589e+00
5.500000000000000000e+00,0.000000000000000000e+00,1.637802354334931890e-02,1.062881093178436043e+00,4.113979704215400823e-01,4.741199592222789860e+00
5.550000000000000711e+00,0.000000000000000000e+00,2.031126427592629818e-02,1.061569637900012353e+00,5.538321071553558017e-01,4.846648844559488190e+00
5.600000000000000533e+00,0.000000000000000000e+00,2.349130012194348624e-02,1.054454959211039711e+00,7.069674284894503780e-01,5.012289316824015017e+00
5.650000000000000355e+00,0.000000000000000000e+00,2.475648714151905058e-02,1.052017827319067678e+00,8.387932701669738034e-01,4.957266073493530101e+00
5.700000000000000178e+00,0.000000000000000000e+00,2.595298241302465905e-02,1.045942582517703778e+00,9.176872911827802515e-01,4.904185459724349272e+00
5.750000000000000000e+00,0.000000000000000000e+00,2.804411312455857772e-02,1.038234410673827046e+00,9.415879140582132933e-01,5.134052532052779227e+00
5.800000000000000711e+00,0.000000000000000000e+00,2.971376724730984131e-02,1.031162945792270413e+00,9.259082333972548096e-01,5.044961642837099802e+00
5.850000000000000533e+00,0.000000000000000000e+00,3.425131527359162598e-02,1.020280344163057906e+00,9.194348856068874642e-01,4.860018954771034849e+00
