# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162931587510407594e+00,5.011633067951178251e-03,7.734167693198207516e+00
1.000000000000000021e-02,0.000000000000000000e+00,6.245679027973250960e-04,1.161984891989106705e+00,3.892014290344468150e-03,7.747857869645248918e+00
2.000000000000000042e-02,0.000000000000000000e+00,9.732360655121915279e-04,1.162907025181168397e+00,0.000000000000000000e+00,7.708718012123841667e+00
2.999999999999999889e-02,0.000000000000000000e+00,6.335730698531754496e-04,1.164056883166192824e+00,0.000000000000000000e+00,7.543955126662506672e+00
4.000000000000000083e-02,0.000000000000000000e+00,6.476815339260821609e-04,1.164748438358231608e+00,0.000000000000000000e+00,7.498243346311504354e+00
5.000000000000000278e-02,0.000000000000000000e+00,4.701654311368206164e-04,1.164649859620795924e+00,0.000000000000000000e+00,7.537072074826562051e+00
5.999999999999999778e-02,0.000000000000000000e+00,1.039115311598029241e-04,1.163762510796667149e+00,0.000000000000000000e+00,7.657685301788466070e+00
7.000000000000000666e-02,0.000000000000000000e+00,-3.826869659014639838e-04,1.163747962018035098e+00,0.000000000000000000e+00,7.667399707490254457e+00
8.000000000000000167e-02,0.000000000000000000e+00,-4.025007802589510627e-04,1.162954953942971548e+00,0.000000000000000000e+00,3.679590958739665574e+00
8.999999999999999667e-02,0.000000000000000000e+00,-4.064768872871388520e-04,1.164269860093107400e+00,0.000000000000000000e+00,3.530919158632370269e+00
1.000000000000000056e-01,0.000000000000000000e+00,-5.510047792844621675e-04,1.166051803083991700e+00,0.000000000000000000e+00,3.643335385193420706e+00
1.100000000000000006e-01,0.000000000000000000e+00,-5.930768431368396406e-04,1.167129821289568437e+00,0.000000000000000000e+00,3.765822225563282721e+00
1.199999999999999956e-01,0.000000000000000000e+00,-1.572194100380598430e-03,1.167448426496489278e+00,0.000000000000000000e+00,3.627946063465005810e+00
1.300000000000000044e-01,0.000000000000000000e+00,-1.408385158870480418e-03,1.170581756646714267e+00,5.684903931701545607e-03,3.818612739839809755e+00
1.400000000000000133e-01,0.000000000000000000e+00,-6.238261895936508513e-04,1.170467040681031357e+00,2.699870414521643794e-02,3.639063257161986975e+00
1.499999999999999944e-01,0.000000000000000000e+00,-8.552600325742826205e-04,1.170350933919913849e+00,2.331660802680047065e-02,3.694052116052563228e+00
1.600000000000000033e-01,0.000000000000000000e+00,-1.315906178595852450e-03,1.168686022168547112e+00,1.963289689878303795e-02,3.648315091523282483e+00
1.700000000000000122e-01,0.000000000000000000e+00,-1.319408968806091336e-03,1.167318575545589932e+00,1.523826498111288327e-02,3.873675385809575822e+00
1.799999999999999933e-01,0.000000000000000000e+00,-1.077836425046718510e-03,1.165864508092347540e+00,6.440549206010453762e-03,3.831739176711312922e+00
1.900000000000000022e-01,0.000000000000000000e+00,-1.099547237306962039e-03,1.167477033095396299e+00,2.160128387667931485e-03,3.779542729135941137e+00
2.000000000000000111e-01,0.000000000000000000e+00,-1.491635188517147258e-03,1.167273322488882936e+00,4.122128833098663570e-02,3.766940372611917276e+00
2.099999999999999922e-01,0.000000000000000000e+00,-1.302889359887220285e-03,1.166350253043743290e+00,6.556351160756376806e-02,3.675858749187170815e+00
2.200000000000000011e-01,0.000000000000000000e+00,-1.430700528794441855e-03,1.166973113277309126e+00,6.317992493412001587e-02,3.690424984689665511e+00
2.300000000000000100e-01,0.000000000000000000e+00,-1.345867508270271731e-03,1.167679434716994091e+00,6.895398127176427527e-02,3.712099624407945608e+00
2.399999999999999911e-01,0.000000000000000000e+00,-2.144655351022462485e-03,1.167070043450788130e+00,3.227730702164858384e-02,3.659839485026598727e+00
2.500000000000000000e-01,0.000000000000000000e+00,-2.743036488804058773e-03,1.168363949731238138e+00,1.162595709778779796e-03,3.751723557804276687e+00
2.600000000000000089e-01,0.000000000000000000e+00,-3.611044142039358459e-03,1.168113008248695239e+00,8.512745498953104908e-03,3.847038193926600069e+00
2.700000000000000178e-01,0.000000000000000000e+00,-2.570931107676800893e-03,1.168913683126121317e+00,1.468563469049530279e-02,3.763297196299479452e+00
2.800000000000000266e-01,0.000000000000000000e+00,-2.170484949306778887e-03,1.168348826449036260e+00,2.812046287347627627e-02,3.632170678508193529e+00
2.899999999999999800e-01,0.000000000000000000e+00,-1.629308543935352157e-03,1.167655210866032744e+00,2.824295038903518879e-02,3.688624128582925543e+00
2.999999999999999889e-01,0.000000000000000000e+00,-1.106934288522726066e-03,1.166745658033684130e+00,1.986177750796067412e-02,3.588535324896874545e+00
3.099999999999999978e-01,0.000000000000000000e+00,-6.645529501367274366e-04,1.166804196150548201e+00,0.000000000000000000e+00,3.731520283392432358e+00
3.200000000000000067e-01,0.000000000000000000e+00,-6.788546846477689278e-04,1.169083819121526702e+00,0.000000000000000000e+00,3.676212644809857988e+00
3.300000000000000155e-01,0.000000000000000000e+00,-1.686069696926823435e-04,1.172244376308752889e+00,0.000000000000000000e+00,3.620217945421189576e+00
3.400000000000000244e-01,0.000000000000000000e+00,-4.504822807260586517e-04,1.171434171569184279e+00,0.000000000000000000e+00,3.663718327983326972e+00
3.500000000000000333e-01,0.000000000000000000e+00,-9.607140900827265337e-06,1.171294368933611718e+00,0.000000000000000000e+00,3.694731211479595601e+00
