# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.389475152812667869e-01,0.000000000000000000e+00,7.501211578489804133e+00
5.000000000000000278e-02,0.000000000000000000e+00,-8.999573877546603604e-04,7.425956568520791778e-01,0.000000000000000000e+00,7.570169675794478081e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.236950881600362706e-03,7.464561589581056866e-01,0.000000000000000000e+00,7.476279944043016101e+00
1.500000000000000222e-01,0.000000000000000000e+00,-2.325343755896963410e-04,7.464725361035374762e-01,0.000000000000000000e+00,7.439096246495497944e+00
2.000000000000000111e-01,0.000000000000000000e+00,-5.708298295464583460e-04,7.465943324306423268e-01,7.090804527908303040e-03,1.974457208259637664e+00
2.500000000000000000e-01,0.000000000000000000e+00,-1.879454865720402504e-03,7.491306805384501111e-01,2.026524496221374094e-02,1.950628733554101268e+00
3.000000000000000444e-01,0.000000000000000000e+00,-4.423199789771814841e-04,7.553414154828486105e-01,1.978990238129692616e-02,2.023284906090675683e+00
3.500000000000000333e-01,0.000000000000000000e+00,-1.320706054278996278e-03,7.553237068972571411e-01,0.000000000000000000e+00,1.892639242904063934e+00
4.000000000000000222e-01,0.000000000000000000e+00,-7.400254268550096213e-04,7.538870641872671419e-01,0.000000000000000000e+00,1.956503477180316031e+00
4.500000000000000111e-01,0.000000000000000000e+00,-9.708417795842128961e-04,7.552581958320324640e-01,0.000000000000000000e+00,1.990953287424280127e+00
5.000000000000000000e-01,0.000000000000000000e+00,9.087348477124370478e-04,7.568816365486097375e-01,0.000000000000000000e+00,1.991709937435683031e+00
5.500000000000000444e-01,0.000000000000000000e+00,4.313055452732039675e-04,7.549223057352743016e-01,0.000000000000000000e+00,1.841077318357847936e+00
6.000000000000000888e-01,0.000000000000000000e+00,-3.012707442120229201e-06,7.524276713346573775e-01,0.000000000000000000e+00,1.997685646380348734e+00
6.500000000000000222e-01,0.000000000000000000e+00,-2.795877695005284332e-04,7.503275364470899378e-01,2.312732452204516176e-02,2.117348492025679096e+00
7.000000000000000666e-01,0.000000000000000000e+00,-1.807252834762284113e-03,7.506575242725628261e-01,4.393386394340687701e-02,1.448455153044050148e+00
7.500000000000000000e-01,0.000000000000000000e+00,-3.267340300729029874e-03,7.518043236557433451e-01,5.926750168546605912e-02,1.417102752879494831e+00
8.000000000000000444e-01,0.000000000000000000e+00,-2.718465471121863514e-03,7.594380489393723899e-01,5.458261688007527007e-02,1.395187906853197379e+00
8.500000000000000888e-01,0.000000000000000000e+00,-1.985215506564423030e-03,7.613585661109036895e-01,4.543676529388347707e-02,1.312638289597547914e+00
9.000000000000000222e-01,0.000000000000000000e+00,-2.833391383949949299e-03,7.592688988121412130e-01,3.100573980466850288e-02,1.393673475240626125e+00
9.500000000000000666e-01,0.000000000000000000e+00,-3.319527724956512424e-03,7.576816318306678344e-01,1.707803182659836314e-02,1.391956573516085260e+00
1.000000000000000000e+00,0.000000000000000000e+00,-2.899131951998477549e-03,7.579556021061568671e-01,2.447538947652243280e-02,1.626235812014529714e+00
1.050000000000000044e+00,0.000000000000000000e+00,-2.148910681904099562e-03,7.604877900038684579e-01,2.143237432118975244e-02,1.261745015637431688e+00
1.100000000000000089e+00,0.000000000000000000e+00,-2.883562586303307657e-03,7.628518302390403516e-01,6.998280510667141338e-03,1.576541866079542720e+00
1.150000000000000133e+00,0.000000000000000000e+00,-1.992127508076427505e-03,7.644666140551559241e-01,1.521540704014701399e-03,1.477467606075632212e+00
1.200000000000000178e+00,0.000000000000000000e+00,-3.083678095435482720e-03,7.625034183424375112e-01,0.000000000000000000e+00,1.613954018396785761e+00
1.250000000000000000e+00,0.000000000000000000e+00,-2.790300741511118898e-03,7.619665840609172180e-01,1.697661076213594772e-02,1.361757516691168179e+00
1.300000000000000044e+00,0.000000000000000000e+00,-2.991064390261393389e-03,7.646089544132883553e-01,3.746824315919045079e-02,1.462227420002523592e+00
1.350000000000000089e+00,0.000000000000000000e+00,1.621478348306885919e-05,7.680820021369676454e-01,3.762174862243492651e-02,1.495555957179094619e+00
1.400000000000000133e+00,0.000000000000000000e+00,-2.829251964424126138e-03,7.719199405620691401e-01,2.828838638811356429e-02,4.038569923908642778e+00
1.450000000000000178e+00,0.000000000000000000e+00,-3.657627536948530444e-03,7.782959423179673930e-01,4.210797113075552024e-03,4.104816343402373668e+00
1.500000000000000000e+00,0.000000000000000000e+00,-5.164467561856566323e-03,7.797329647094540794e-01,0.000000000000000000e+00,3.876843879756879829e+00
1.550000000000000044e+00,0.000000000000000000e+00,-4.665459610488469945e-03,7.795586276333794640e-01,0.000000000000000000e+00,4.065314995160917100e+00
1.600000000000000089e+00,0.000000000000000000e+00,-3.960815952710933056e-03,7.808492829864297491e-01,1.301150148756598235e-03,4.102876204617890821e+00
1.650000000000000133e+00,0.000000000000000000e+00,-3.376768120309219662e-03,7.819331377314142628e-01,1.965277232152547529e-02,1.150087981668241666e+00
1.700000000000000178e+00,0.000000000000000000e+00,-3.495613969378906418e-03,7.827943786380233693e-01,1.644320765388497183e-02,1.303139220485437066e+00
1.750000000000000000e+00,0.000000000000000000e+00,-2.972719764386282104e-03,7.834822750042416128e-01,0.000000000000000000e+00,1.380881455027292981e+00
1.800000000000000044e+00,0.000000000000000000e+00,-4.214503544932763496e-03,7.856325389280209848e-01,0.000000000000000000e+00,9.418696389466925112e-01
1.850000000000000089e+00,0.000000000000000000e+00,-2.239329978056766191e-03,7.881260279984985129e-01,0.000000000000000000e+00,9.480895538128067956e-01
1.900000000000000133e+00,0.000000000000000000e+00,-5.190082002033214251e-03,7.919364928938135151e-01,0.000000000000000000e+00,1.203748860706780555e+00
1.950000000000000178e+00,0.000000000000000000e+00,-5.220543931767713565e-03,7.956647244710484124e-01,0.000000000000000000e+00,1.073548640067035986e+00
2.000000000000000000e+00,0.000000000000000000e+00,-4.621042509172387965e-03,7.970322355597062591e-01,0.000000000000000000e+00,1.250035803790580102e+00
2.050000000000000266e+00,0.000000000000000000e+00,-4.652546529167573934e-03,7.966302655785791886e-01,0.000000000000000000e+00,1.251779588905234553e+00
