# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036655113801382866e+00,8.229608238057007502e-03,2.533418438660301142e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.994887351404379863e-03,1.036600298047884561e+00,1.286484024422675232e-02,2.382483231974861670e+00
1.000000000000000056e-01,0.000000000000000000e+00,2.155830726159672396e-03,1.037736858939779738e+00,8.394320877034223277e-03,2.550898664389676274e+00
1.500000000000000222e-01,0.000000000000000000e+00,2.338360787731445442e-03,1.037099999143331619e+00,1.491135163695411076e-02,2.372561525660186632e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.871459963430010066e-03,1.034430101366714760e+00,2.012339672768698531e-02,2.430843252654290687e+00
2.500000000000000000e-01,0.000000000000000000e+00,1.915934512948225775e-03,1.034074610539467587e+00,2.841615140884619362e-02,2.572265607971981005e+00
3.000000000000000444e-01,0.000000000000000000e+00,2.225198335970858185e-03,1.035214067335304300e+00,3.648242028022006395e-02,2.455633360597385018e+00
3.500000000000000333e-01,0.000000000000000000e+00,9.606290641415529165e-04,1.032448230849591253e+00,2.836632568298981874e-02,2.381862216165673729e+00
4.000000000000000222e-01,0.000000000000000000e+00,6.652342324509796963e-04,1.035009067278872319e+00,1.130260121930592651e-02,2.608673064790059115e+00
4.500000000000000111e-01,0.000000000000000000e+00,1.763056218383387587e-03,1.033199772662619198e+00,0.000000000000000000e+00,2.598904022182583429e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.711799447305981060e-03,1.032125635091411864e+00,1.115763193364687801e-02,2.467955567363726566e+00
5.500000000000000444e-01,0.000000000000000000e+00,1.428881946208147326e-03,1.031025573257723371e+00,0.000000000000000000e+00,2.477548100505221118e+00
6.000000000000000888e-01,0.000000000000000000e+00,1.886022861607671280e-04,1.030567602684029582e+00,0.000000000000000000e+00,2.503119526777145776e+00
6.500000000000000222e-01,0.000000000000000000e+00,2.366618627448283888e-03,1.026004512246626588e+00,0.000000000000000000e+00,2.469263328428134674e+00
7.000000000000000666e-01,0.000000000000000000e+00,3.232055427325878846e-03,1.029328557202802807e+00,0.000000000000000000e+00,2.482648074932230386e+00
7.500000000000000000e-01,0.000000000000000000e+00,3.794440146300954476e-03,1.025421117344935906e+00,0.000000000000000000e+00,2.519204854989045561e+00
