# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.114806192687090469e-01,0.000000000000000000e+00,8.935791567094170773e+00
2.000000000000000042e-02,0.000000000000000000e+00,-4.249818068485457147e-04,9.103884424882908721e-01,0.000000000000000000e+00,8.836775147828753063e+00
4.000000000000000083e-02,0.000000000000000000e+00,3.018771174546716228e-04,9.111971490550880848e-01,0.000000000000000000e+00,8.893855416684433024e+00
5.999999999999999778e-02,0.000000000000000000e+00,-2.984905309188076120e-04,9.133103126324925158e-01,0.000000000000000000e+00,8.643828750328946597e+00
8.000000000000000167e-02,0.000000000000000000e+00,-1.835103455362629152e-05,9.144679563439715997e-01,0.000000000000000000e+00,8.945444677291238378e+00
1.000000000000000056e-01,0.000000000000000000e+00,1.136716695790151343e-04,9.162925796588337057e-01,0.000000000000000000e+00,8.782697059135150752e+00
1.199999999999999956e-01,0.000000000000000000e+00,6.487550948462020100e-05,9.169247822089251487e-01,0.000000000000000000e+00,8.849306586393476337e+00
1.400000000000000133e-01,0.000000000000000000e+00,-9.895817837191319202e-04,9.165246350236240236e-01,0.000000000000000000e+00,8.897130318950949857e+00
1.600000000000000033e-01,0.000000000000000000e+00,-1.031879067220180897e-03,9.167021228731271343e-01,0.000000000000000000e+00,8.771413258894014575e+00
1.799999999999999933e-01,0.000000000000000000e+00,-1.510025406285608798e-03,9.197453858852163711e-01,3.726527607211242536e-03,8.792859667288610126e+00
2.000000000000000111e-01,0.000000000000000000e+00,-2.186680315877092152e-03,9.190420403412595807e-01,0.000000000000000000e+00,8.969591093075628407e+00
2.200000000000000011e-01,0.000000000000000000e+00,-1.467688712797434554e-03,9.218982766601572232e-01,0.000000000000000000e+00,8.717457566585091300e+00
2.399999999999999911e-01,0.000000000000000000e+00,-1.540977975326369813e-03,9.205297924813109489e-01,2.906795959798404161e-04,8.965578045962228515e+00
2.600000000000000089e-01,0.000000000000000000e+00,-1.287130813414157256e-03,9.216880042507036297e-01,0.000000000000000000e+00,8.931597911918901289e+00
2.800000000000000266e-01,0.000000000000000000e+00,-1.263862524344623855e-03,9.185820265518667149e-01,0.000000000000000000e+00,8.815216685952361075e+00
2.999999999999999889e-01,0.000000000000000000e+00,-1.831268321175137095e-03,9.193436750443170213e-01,0.000000000000000000e+00,8.858195740173620436e+00
3.200000000000000067e-01,0.000000000000000000e+00,-2.747164920228385536e-03,9.210162224955401600e-01,0.000000000000000000e+00,8.935493717680325076e+00
3.400000000000000244e-01,0.000000000000000000e+00,-2.226961913054576348e-03,9.226139400932455992e-01,0.000000000000000000e+00,8.894221262968571295e+00
3.599999999999999867e-01,0.000000000000000000e+00,-2.550937264451234865e-03,9.209404052250066419e-01,0.000000000000000000e+00,8.881094561059304837e+00
3.800000000000000044e-01,0.000000000000000000e+00,-2.970569783738561190e-03,9.222913728719043247e-01,0.000000000000000000e+00,8.802324192766528554e+00
