# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.051224955330651634e+00,0.000000000000000000e+00,2.988672049403608977e+00
5.000000000000000278e-02,0.000000000000000000e+00,4.352644610874914152e-04,1.052597790891991680e+00,8.693201071403346136e-05,2.895110051694946840e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.733465034902907827e-03,1.049279190168528109e+00,1.075372579405312751e-02,2.828249123982959468e+00
1.500000000000000222e-01,0.000000000000000000e+00,-3.466226900190596746e-04,1.049428003425440625e+00,3.182514474360401135e-02,2.891189999912116892e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.617423478877039383e-03,1.044810291279738346e+00,3.777482229092335442e-02,2.846435646285643273e+00
2.500000000000000000e-01,0.000000000000000000e+00,3.678388013040144369e-03,1.044151380426508346e+00,1.876840273718752977e-02,2.853707736080927315e+00
3.000000000000000444e-01,0.000000000000000000e+00,2.862860186656902665e-03,1.044990561235226600e+00,0.000000000000000000e+00,2.863009781955024646e+00
3.500000000000000333e-01,0.000000000000000000e+00,3.090133443155024077e-03,1.043304087006037495e+00,0.000000000000000000e+00,3.021247839483797382e+00
4.000000000000000222e-01,0.000000000000000000e+00,4.113787741485139607e-03,1.045167094897613280e+00,0.000000000000000000e+00,2.775883029873572383e+00
4.500000000000000111e-01,0.000000000000000000e+00,1.416686532387240096e-03,1.044299916261067329e+00,0.000000000000000000e+00,2.954163165661593204e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.768826254136501809e-03,1.048230039355090071e+00,0.000000000000000000e+00,2.713447014085879072e+00
5.500000000000000444e-01,0.000000000000000000e+00,6.592036985394078737e-04,1.048763221706919602e+00,2.271078472136830312e-02,2.990990971503793006e+00
6.000000000000000888e-01,0.000000000000000000e+00,2.913722001739592511e-03,1.047675534328570190e+00,4.365701595948397185e-02,2.967532480949706564e+00
6.500000000000000222e-01,0.000000000000000000e+00,3.109428623729240584e-03,1.047351536154062179e+00,4.293873017108192774e-02,2.903346896787575293e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.290815917679257102e-03,1.047989557295968321e+00,4.086795422939219768e-02,2.841248806394976789e+00
7.500000000000000000e-01,0.000000000000000000e+00,3.037598681345967354e-03,1.044347606997366062e+00,5.777617014427254005e-02,2.955864310438814258e+00
8.000000000000000444e-01,0.000000000000000000e+00,1.539413728529230758e-03,1.043501309357045992e+00,6.213501220330910207e-02,2.888476938983137732e+00
8.500000000000000888e-01,0.000000000000000000e+00,1.417273217027411811e-04,1.042515901706873249e+00,6.856965156267087746e-02,4.941636794091133211e-01
9.000000000000000222e-01,0.000000000000000000e+00,4.900368812925714806e-04,1.039136645365403844e+00,6.099464863493229277e-02,4.689708920089755151e-01
9.500000000000000666e-01,0.000000000000000000e+00,9.387692877029095613e-04,1.038140886595239731e+00,2.563885512980470030e-02,3.766932699804020901e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.083535545501962231e-03,1.035442315444775829e+00,0.000000000000000000e+00,5.436752366781972823e-01
1.050000000000000044e+00,0.000000000000000000e+00,-6.364870639761132862e-05,1.033331780521867804e+00,0.000000000000000000e+00,5.924691475675083474e-01
1.100000000000000089e+00,0.000000000000000000e+00,6.541877309252313406e-04,1.033032913509455586e+00,0.000000000000000000e+00,5.299397394516832671e-01
1.150000000000000133e+00,0.000000000000000000e+00,-5.038343338576525571e-04,1.031204463596310239e+00,0.000000000000000000e+00,5.714023325823333055e-01
1.200000000000000178e+00,0.000000000000000000e+00,-1.052650689031820342e-03,1.030894752041284113e+00,0.000000000000000000e+00,3.405441610033032029e-01
1.250000000000000000e+00,0.000000000000000000e+00,-1.175082107380834729e-03,1.033282533595746067e+00,1.700487680511422739e-02,4.706097099999870803e-01
1.300000000000000044e+00,0.000000000000000000e+00,-1.778873850010477629e-03,1.035038247742962714e+00,4.454351720692709127e-03,4.609252376189595379e-01
1.350000000000000089e+00,0.000000000000000000e+00,-1.908295782625937321e-03,1.037386371082393399e+00,0.000000000000000000e+00,3.891496303469026419e-01
1.400000000000000133e+00,0.000000000000000000e+00,-1.513653623517859960e-03,1.035650000643920432e+00,0.000000000000000000e+00,4.136735124437537214e-01
1.450000000000000178e+00,0.000000000000000000e+00,-1.332907044618835898e-03,1.040081665139438005e+00,0.000000000000000000e+00,5.416556887905914497e-01
1.500000000000000000e+00,0.000000000000000000e+00,-1.132674368442993093e-03,1.039051538856385459e+00,0.000000000000000000e+00,3.856234999246308526e-01
1.550000000000000044e+00,0.000000000000000000e+00,-2.115772323221683498e-03,1.036064451649073792e+00,2.467512493727489278e-02,6.985397184544578364e-01
1.600000000000000089e+00,0.000000000000000000e+00,-3.143370494181191126e-03,1.037417843701931908e+00,3.218998032149911204e-02,4.963267993527769040e-01
1.650000000000000133e+00,0.000000000000000000e+00,-3.274895352667508367e-03,1.037692582497253602e+00,2.121503840067893998e-02,5.678254370616082625e-01
1.700000000000000178e+00,0.000000000000000000e+00,-2.942062419484008789e-03,1.034373029842904135e+00,1.507611312330023670e-03,-1.285329757729093414e-01
1.750000000000000000e+00,0.000000000000000000e+00,-1.214078423650181288e-03,1.031686333709979309e+00,8.237949712474145272e-03,1.438911013968047214e-01
1.800000000000000044e+00,0.000000000000000000e+00,3.776711079781184133e-04,1.035911240263463817e+00,1.050894589513149020e-02,1.159607768680997741e-01
1.850000000000000089e+00,0.000000000000000000e+00,3.757260944304669187e-04,1.034093884561361421e+00,0.000000000000000000e+00,1.856589871124792734e-01
1.900000000000000133e+00,0.000000000000000000e+00,-4.065218062241370044e-04,1.033479222625423688e+00,0.000000000000000000e+00,-2.104966448117412403e-02
1.950000000000000178e+00,0.000000000000000000e+00,-2.725052308114618831e-03,1.032753818613960428e+00,0.000000000000000000e+00,-2.983994011240385935e-02
2.000000000000000000e+00,0.000000000000000000e+00,-3.029359510254635117e-03,1.033654695863468920e+00,0.000000000000000000e+00,-6.170754112816762005e-02
2.050000000000000266e+00,0.000000000000000000e+00,-3.009041607940317505e-03,1.033393539566628716e+00,0.000000000000000000e+00,-1.333369515309842379e-01
2.100000000000000089e+00,0.000000000000000000e+00,-1.828201699379530202e-03,1.032572344050015412e+00,0.000000000000000000e+00,9.877802281335549495e+00
2.149999999999999911e+00,0.000000000000000000e+00,-1.762070069163886336e-03,1.035130299359277251e+00,0.000000000000000000e+00,9.926703768437976194e+00
2.200000000000000178e+00,0.000000000000000000e+00,-3.361671695814691125e-03,1.036656397617240932e+00,0.000000000000000000e+00,9.912633641961852149e+00
2.250000000000000000e+00,0.000000000000000000e+00,-3.967196447235857813e-03,1.036151741312886232e+00,0.000000000000000000e+00,9.848022385522646971e+00
2.300000000000000266e+00,0.000000000000000000e+00,-3.166486328888807288e-03,1.035980914551353882e+00,2.662175528205998603e-03,6.603913244261558901e+00
2.350000000000000089e+00,0.000000000000000000e+00,-2.053368654012665932e-03,1.035315669783447134e+00,0.000000000000000000e+00,6.547600476343680143e+00
2.400000000000000355e+00,0.000000000000000000e+00,-1.529335292585882978e-03,1.038055487959686607e+00,0.000000000000000000e+00,6.630749885167227298e+00
2.450000000000000178e+00,0.000000000000000000e+00,-1.654335010415583593e-03,1.037166542588064733e+00,0.000000000000000000e+00,1.711136498072945988e+00
2.500000000000000000e+00,0.000000000000000000e+00,-3.295679124344081182e-03,1.038718517409165987e+00,1.060028354561419993e-02,1.523205362097670212e+00
2.550000000000000266e+00,0.000000000000000000e+00,-4.032666220776560083e-03,1.036410284525066450e+00,2.866037494800860452e-02,1.507154136355288054e+00
