# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.692749431874970734e-01,0.000000000000000000e+00,9.671703776522294405e+00
2.000000000000000042e-02,0.000000000000000000e+00,6.238898287426623617e-04,9.713588356412952152e-01,0.000000000000000000e+00,9.798059115766506011e+00
4.000000000000000083e-02,0.000000000000000000e+00,1.231118979140273430e-03,9.709188994165057762e-01,0.000000000000000000e+00,9.756111053726058913e+00
5.999999999999999778e-02,0.000000000000000000e+00,3.301640390703333185e-04,9.728264269891874205e-01,0.000000000000000000e+00,9.818982117472852877e+00
8.000000000000000167e-02,0.000000000000000000e+00,7.541483514927878416e-04,9.721673836463569085e-01,0.000000000000000000e+00,9.653166876224089421e+00
1.000000000000000056e-01,0.000000000000000000e+00,7.936810151129294281e-04,9.719412975559380552e-01,0.000000000000000000e+00,9.799685327910102828e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.790465671018449771e-03,9.739917916432025979e-01,6.303152423262743664e-03,9.759967409642825942e+00
1.400000000000000133e-01,0.000000000000000000e+00,1.726336866306570289e-03,9.743589689728582304e-01,2.033595673082481958e-02,9.655752167849170675e+00
1.600000000000000033e-01,0.000000000000000000e+00,3.103654682045054944e-03,9.736202702210978721e-01,8.860083224868720367e-03,9.804744559139248139e+00
1.799999999999999933e-01,0.000000000000000000e+00,2.037802767149601239e-03,9.721181972759067591e-01,2.023702597707012843e-02,9.629819388443753070e+00
2.000000000000000111e-01,0.000000000000000000e+00,3.364293495472612128e-03,9.706110654131441251e-01,1.362952427522027762e-02,9.803652851084470043e+00
2.200000000000000011e-01,0.000000000000000000e+00,3.417095694877396710e-03,9.703255904549621391e-01,2.651886499162184677e-03,9.716830119055041237e+00
2.399999999999999911e-01,0.000000000000000000e+00,5.112147817544938910e-03,9.702189395222727830e-01,2.263331272757533597e-02,9.700162940292104352e+00
2.600000000000000089e-01,0.000000000000000000e+00,4.925141133315625100e-03,9.688000481238798756e-01,3.258153552946451564e-02,9.591370291313964458e+00
2.800000000000000266e-01,0.000000000000000000e+00,5.237574636977420511e-03,9.677888744652864972e-01,2.109086352755225324e-02,9.766871445377596217e+00
2.999999999999999889e-01,0.000000000000000000e+00,4.889917446873105929e-03,9.664811607138534821e-01,0.000000000000000000e+00,9.620605124111644813e+00
3.200000000000000067e-01,0.000000000000000000e+00,4.896763407208846661e-03,9.666325919405284184e-01,0.000000000000000000e+00,9.779376623566474080e+00
3.400000000000000244e-01,0.000000000000000000e+00,4.298307111265568282e-03,9.648003836299605673e-01,0.000000000000000000e+00,9.731457342431149016e+00
3.599999999999999867e-01,0.000000000000000000e+00,2.592270007978717331e-03,9.635878066712884049e-01,7.938393861580619534e-03,9.668559781259229879e+00
3.800000000000000044e-01,0.000000000000000000e+00,2.256978324102639454e-03,9.626307025351515945e-01,2.841154301141956759e-02,9.694004529220807242e+00
4.000000000000000222e-01,0.000000000000000000e+00,2.411339173062407044e-03,9.614842269567673849e-01,4.208091815554525217e-02,9.804900032910811802e+00
4.199999999999999845e-01,0.000000000000000000e+00,3.052209313973613340e-03,9.610408377650492273e-01,1.658814006808941727e-02,9.680593213185652246e+00
4.400000000000000022e-01,0.000000000000000000e+00,3.913837320937432751e-03,9.596099015822983080e-01,0.000000000000000000e+00,9.836180613207913481e+00
4.600000000000000200e-01,0.000000000000000000e+00,4.527359879362069170e-03,9.585126384664970356e-01,0.000000000000000000e+00,9.716060568687799659e+00
4.799999999999999822e-01,0.000000000000000000e+00,4.952626623984382297e-03,9.572072154340698358e-01,0.000000000000000000e+00,9.847902269691534372e+00
5.000000000000000000e-01,0.000000000000000000e+00,4.749425983214097639e-03,9.533700189368797817e-01,0.000000000000000000e+00,9.618238627573910904e+00
5.200000000000000178e-01,0.000000000000000000e+00,4.389707537014563531e-03,9.540882242568839988e-01,0.000000000000000000e+00,9.775053010428283784e+00
5.400000000000000355e-01,0.000000000000000000e+00,4.553775202219313700e-03,9.516865486004728591e-01,0.000000000000000000e+00,9.704714861475494558e+00
5.600000000000000533e-01,0.000000000000000000e+00,4.975679159734030035e-03,9.522092553936519765e-01,0.000000000000000000e+00,9.699956230556466608e+00
5.799999999999999600e-01,0.000000000000000000e+00,4.147772714825760307e-03,9.540152133126531542e-01,5.092933070602056328e-03,9.776828994322732669e+00
5.999999999999999778e-01,0.000000000000000000e+00,4.650135043715634096e-03,9.525368419945292597e-01,2.546629595445252039e-02,9.747404619574535189e+00
6.199999999999999956e-01,0.000000000000000000e+00,4.908134306348115039e-03,9.528254681062552356e-01,6.350856542313586608e-03,9.946816690696115515e+00
6.400000000000000133e-01,0.000000000000000000e+00,4.617481656567262033e-03,9.495273968085247152e-01,0.000000000000000000e+00,9.848775880508213731e+00
6.600000000000000311e-01,0.000000000000000000e+00,4.916532616964007160e-03,9.513649626000859616e-01,0.000000000000000000e+00,9.524802836189664390e+00
6.800000000000000488e-01,0.000000000000000000e+00,5.291816497623761176e-03,9.505984212982090398e-01,0.000000000000000000e+00,9.690523008844401431e+00
7.000000000000000666e-01,0.000000000000000000e+00,5.707269761954875120e-03,9.483754155327858149e-01,0.000000000000000000e+00,9.845600482975003231e+00
