# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.242964495532895119e+00,5.553412976548147443e-04,2.172763918577131914e+00
2.000000000000000042e-02,0.000000000000000000e+00,-7.727898392832186240e-05,1.243245785626976074e+00,4.665663140040055522e-03,2.220767726251796859e+00
4.000000000000000083e-02,0.000000000000000000e+00,-5.000173343535521762e-04,1.241698814062293543e+00,1.717354089040932716e-02,2.233247042550654093e+00
5.999999999999999778e-02,0.000000000000000000e+00,-1.318038814421298088e-03,1.240763472757406172e+00,5.363777214013128875e-02,2.251705160701931163e+00
8.000000000000000167e-02,0.000000000000000000e+00,-1.430669038213685119e-03,1.240736652430141973e+00,8.153310312076665622e-02,2.229409080937759580e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.624080709605523398e-03,1.243207938126051681e+00,7.916069695903435455e-02,2.077926957931455654e+00
1.199999999999999956e-01,0.000000000000000000e+00,-8.500175645490990958e-04,1.244217236799944226e+00,6.909060201593703043e-02,2.242413781898969116e+00
1.400000000000000133e-01,0.000000000000000000e+00,-8.024952611245128207e-04,1.246222509766655717e+00,3.105905144383459826e-02,2.167361468279938475e+00
1.600000000000000033e-01,0.000000000000000000e+00,-7.263722617118989824e-04,1.246691149000445087e+00,4.097685863501676629e-03,2.191883674361683187e+00
1.799999999999999933e-01,0.000000000000000000e+00,-3.983624665285966028e-04,1.246331829663279933e+00,4.925330030809149835e-03,2.183341477072445969e+00
2.000000000000000111e-01,0.000000000000000000e+00,-1.580688631803932320e-03,1.248059955054873438e+00,1.118820121053857447e-02,2.029762393976317192e+00
2.200000000000000011e-01,0.000000000000000000e+00,-1.607896506528111490e-03,1.249272775226929255e+00,2.823058474836059178e-02,2.053297261754599479e+00
2.399999999999999911e-01,0.000000000000000000e+00,-5.680707648960923745e-04,1.251355772533439215e+00,2.994631861245871524e-02,2.191807312362640925e+00
2.600000000000000089e-01,0.000000000000000000e+00,-5.477969440802227686e-04,1.253473551156514043e+00,1.946219648212432068e-02,2.081807342160229890e+00
2.800000000000000266e-01,0.000000000000000000e+00,2.991781379314405621e-04,1.253087305072462021e+00,4.467858358775068581e-03,2.113477242674965950e+00
2.999999999999999889e-01,0.000000000000000000e+00,-9.786254122980449915e-04,1.251726426346623011e+00,0.000000000000000000e+00,2.124725168133442921e+00
3.200000000000000067e-01,0.000000000000000000e+00,-5.978517751917408144e-04,1.251985109829857556e+00,1.232591860215179885e-02,2.338295145713550571e+00
3.400000000000000244e-01,0.000000000000000000e+00,-3.917605994322890736e-04,1.250867658508337366e+00,2.905798861644386458e-02,2.090741697284227651e+00
3.599999999999999867e-01,0.000000000000000000e+00,1.598685147502463557e-04,1.251110541443281265e+00,2.000704652242164816e-02,2.160622213302571648e+00
3.800000000000000044e-01,0.000000000000000000e+00,2.537400643076382820e-04,1.251160491615221915e+00,1.206735716415536022e-02,2.231571260226478781e+00
4.000000000000000222e-01,0.000000000000000000e+00,4.558421641856227565e-04,1.252981271918527595e+00,1.081346181400642988e-02,2.200427936563256637e+00
4.199999999999999845e-01,0.000000000000000000e+00,8.344989740003377725e-04,1.253118315358831891e+00,8.860263730355588674e-04,2.206371345946558371e+00
4.400000000000000022e-01,0.000000000000000000e+00,4.553645638783308954e-04,1.254832529482569292e+00,0.000000000000000000e+00,2.286278203653615559e+00
4.600000000000000200e-01,0.000000000000000000e+00,1.425611565748002288e-03,1.253432549776976712e+00,0.000000000000000000e+00,2.289077581305037246e+00
4.799999999999999822e-01,0.000000000000000000e+00,1.145485020845685327e-03,1.252011470392403902e+00,0.000000000000000000e+00,2.153974749859576043e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.745242492572641026e-03,1.251270903783276767e+00,0.000000000000000000e+00,2.317794123435803932e+00
5.200000000000000178e-01,0.000000000000000000e+00,2.830567157720705398e-03,1.253909118242407583e+00,2.469888066345393013e-02,2.099875494157398492e+00
5.400000000000000355e-01,0.000000000000000000e+00,1.239219136123448188e-03,1.253726843054548068e+00,3.098405044237640543e-02,2.235278540886523224e+00
5.600000000000000533e-01,0.000000000000000000e+00,4.025090139041714388e-04,1.253634494957445611e+00,2.669109285305940743e-02,2.206810727101021552e+00
5.799999999999999600e-01,0.000000000000000000e+00,8.175579236222967061e-04,1.254871210517721325e+00,0.000000000000000000e+00,2.076801314337898940e+00
5.999999999999999778e-01,0.000000000000000000e+00,1.384147919976594105e-03,1.252386601440116376e+00,0.000000000000000000e+00,2.232430618740005812e+00
6.199999999999999956e-01,0.000000000000000000e+00,1.432903846438832998e-03,1.253906435281519016e+00,0.000000000000000000e+00,2.139972242730271645e+00
6.400000000000000133e-01,0.000000000000000000e+00,1.531869300995932328e-03,1.256145798101595101e+00,0.000000000000000000e+00,2.184356775270974715e+00
6.600000000000000311e-01,0.000000000000000000e+00,1.708208353596090030e-03,1.253134985931681378e+00,0.000000000000000000e+00,2.161804394607997448e+00
6.800000000000000488e-01,0.000000000000000000e+00,2.254573425213376829e-03,1.251698079621104576e+00,4.152599796400999188e-02,2.195865898390064519e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.135870315526635418e-03,1.250821946966485854e+00,6.146681033217811507e-02,2.183874861942922685e+00
7.199999999999999734e-01,0.000000000000000000e+00,2.883923485249198504e-03,1.250598364583523914e+00,6.263122464377433862e-02,2.275193642463308574e+00
7.399999999999999911e-01,0.000000000000000000e+00,2.132819839573900193e-03,1.247854309937050932e+00,4.258014799805001638e-02,2.165552319741752108e+00
7.600000000000000089e-01,0.000000000000000000e+00,1.511217130052223794e-03,1.246589581762778121e+00,1.084792506599797403e-02,2.179032470366871976e+00
7.800000000000000266e-01,0.000000000000000000e+00,1.039087545615647885e-03,1.243384183913961438e+00,0.000000000000000000e+00,2.016657780865925176e+00
8.000000000000000444e-01,0.000000000000000000e+00,7.570862729692957351e-04,1.242244859656644662e+00,0.000000000000000000e+00,2.302014245154247352e+00
8.200000000000000622e-01,0.000000000000000000e+00,1.343019212371445066e-03,1.242244135590258258e+00,0.000000000000000000e+00,2.250255717723765425e+00
8.399999999999999689e-01,0.000000000000000000e+00,4.526879905373441077e-04,1.241359833533450141e+00,1.647203686031044334e-02,2.052373973758724546e+00
8.599999999999999867e-01,0.000000000000000000e+00,6.090302570088137416e-04,1.239688730990571530e+00,3.137553351517960443e-02,2.206204132216450287e+00
8.800000000000000044e-01,0.000000000000000000e+00,7.083900983384065764e-04,1.236297795770442187e+00,3.824890941928099641e-02,2.071355603322947214e+00
9.000000000000000222e-01,0.000000000000000000e+00,6.206481296126026715e-04,1.235216835622293674e+00,1.218118600673546992e-02,2.141141303870429002e+00
9.200000000000000400e-01,0.000000000000000000e+00,3.505390190568027659e-04,1.236172296199400833e+00,0.000000000000000000e+00,2.291760233744401187e+00
9.400000000000000577e-01,0.000000000000000000e+00,6.597869229498820902e-04,1.237948220711141856e+00,0.000000000000000000e+00,2.268537130808816471e+00
9.599999999999999645e-01,0.000000000000000000e+00,4.966746865855306255e-04,1.237851325196813734e+00,0.000000000000000000e+00,2.228870723631291018e+00
9.799999999999999822e-01,0.000000000000000000e+00,-3.899032226810113092e-04,1.234982538217128667e+00,0.000000000000000000e+00,2.070555873235731426e+00
1.000000000000000000e+00,0.000000000000000000e+00,-7.018312436725441476e-04,1.236163523980121415e+00,0.000000000000000000e+00,2.120176595008219422e+00
1.020000000000000018e+00,0.000000000000000000e+00,-7.047108715854652526e-04,1.237319784822347835e+00,0.000000000000000000e+00,2.116685212281813833e+00
1.040000000000000036e+00,0.000000000000000000e+00,2.163264304187418555e-04,1.237212172115496056e+00,0.000000000000000000e+00,2.120423358128420421e+00
1.060000000000000053e+00,0.000000000000000000e+00,-1.242549282721192667e-04,1.236844900290785088e+00,0.000000000000000000e+00,2.196914143529858254e+00
1.080000000000000071e+00,0.000000000000000000e+00,-9.499261617718905053e-04,1.236727986371070287e+00,0.000000000000000000e+00,2.223192687432036685e+00
1.100000000000000089e+00,0.000000000000000000e+00,-1.628776405090800496e-03,1.236381511928272392e+00,0.000000000000000000e+00,2.116112609522129429e+00
1.120000000000000107e+00,0.000000000000000000e+00,-1.743474539491157976e-03,1.238204929584592495e+00,0.000000000000000000e+00,2.104585561691917572e+00
1.140000000000000124e+00,0.000000000000000000e+00,-3.384575130598395289e-04,1.237638977489216696e+00,3.469302622288093774e-02,2.255102944424708156e+00
1.159999999999999920e+00,0.000000000000000000e+00,2.681614892030402693e-04,1.239677127531457090e+00,4.191174780425564045e-02,2.245534016270676503e+00
1.179999999999999938e+00,0.000000000000000000e+00,4.049456205314879353e-04,1.242970934007856298e+00,1.605428248901976176e-02,2.130989074058549981e+00
