# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.717076078341743361e-01,1.407041182207756629e-03,2.415430339558386041e+00
5.000000000000000278e-02,0.000000000000000000e+00,6.597800380803210164e-04,8.733215645568065399e-01,0.000000000000000000e+00,2.436199202013534126e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.491652910004384559e-03,8.714568137640881229e-01,3.226708990714047265e-04,2.673430057431119167e+00
1.500000000000000222e-01,0.000000000000000000e+00,-1.784512695673853410e-03,8.705018089280067706e-01,2.139199186367874220e-02,2.339477323993182090e+00
2.000000000000000111e-01,0.000000000000000000e+00,-1.707862798022261215e-03,8.697442154938822556e-01,3.281357071034925882e-02,2.504125651888853277e+00
2.500000000000000000e-01,0.000000000000000000e+00,-2.730288864081694203e-03,8.724250429853520616e-01,3.587322888482270128e-02,2.373337382680640317e+00
3.000000000000000444e-01,0.000000000000000000e+00,-3.302237756475543198e-03,8.742623558616833268e-01,3.741744266964352333e-02,2.355940750342548462e+00
3.500000000000000333e-01,0.000000000000000000e+00,-3.320082917936264134e-03,8.743969081712416047e-01,3.482789520425859375e-02,2.582732121720581642e+00
4.000000000000000222e-01,0.000000000000000000e+00,-3.674243738672893899e-03,8.758498467538294863e-01,4.897911007828238683e-02,2.489341570239757218e+00
4.500000000000000111e-01,0.000000000000000000e+00,-4.983474348442092777e-03,8.719185721877581452e-01,5.274803783587526246e-02,2.578336039553704051e+00
5.000000000000000000e-01,0.000000000000000000e+00,-5.461017781107914762e-03,8.735275188217574982e-01,3.606123272521954276e-02,2.444319654362970606e+00
5.500000000000000444e-01,0.000000000000000000e+00,-3.687852803639307588e-03,8.771472484245483869e-01,8.210267917826055001e-03,2.338171559245185716e+00
6.000000000000000888e-01,0.000000000000000000e+00,-4.265501989733985408e-03,8.787418394647239506e-01,0.000000000000000000e+00,2.426621065975973490e+00
6.500000000000000222e-01,0.000000000000000000e+00,-5.262938574378308795e-03,8.797541314541764690e-01,0.000000000000000000e+00,2.543955014323644459e+00
7.000000000000000666e-01,0.000000000000000000e+00,-6.321852045197252391e-03,8.852566259785845659e-01,0.000000000000000000e+00,2.556359455316181695e+00
7.500000000000000000e-01,0.000000000000000000e+00,-7.067187660919461469e-03,8.873147760532807959e-01,1.055669124224516316e-02,2.399381828413293505e+00
8.000000000000000444e-01,0.000000000000000000e+00,-6.694571071130169318e-03,8.836674287109309578e-01,6.238440868934580150e-03,2.462809148919141045e+00
8.500000000000000888e-01,0.000000000000000000e+00,-6.846451449537186915e-03,8.849345676448028275e-01,0.000000000000000000e+00,2.538531487263432584e+00
9.000000000000000222e-01,0.000000000000000000e+00,-6.549123962191434611e-03,8.861929731449587067e-01,0.000000000000000000e+00,2.503884451357130558e+00
