# t,Source,R,A,B,C
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.514585785044052946e-01,0.000000000000000000e+00,8.603802193359188166e+00
1.000000000000000021e-02,0.000000000000000000e+00,1.851667272283765396e-04,9.523977372612206782e-01,0.000000000000000000e+00,8.676112737331740377e+00
2.000000000000000042e-02,0.000000000000000000e+00,9.590964713389408527e-05,9.528206944315809057e-01,1.123298062931566907e-02,8.724113990590495860e+00
2.999999999999999889e-02,0.000000000000000000e+00,-2.833655907046947887e-04,9.521014105992693377e-01,2.528685286269828636e-02,8.764865319111878605e+00
4.000000000000000083e-02,0.000000000000000000e+00,-3.288496541720985255e-04,9.520780506664373588e-01,5.540359993556084189e-02,8.600572744844965811e+00
5.000000000000000278e-02,0.000000000000000000e+00,-4.312393001713112376e-05,9.528290719178383883e-01,5.884499457571281539e-02,8.607445680506152996e+00
5.999999999999999778e-02,0.000000000000000000e+00,3.878344417435475983e-04,9.522425321311046575e-01,4.460162595742776792e-02,8.679576768755980609e+00
7.000000000000000666e-02,0.000000000000000000e+00,4.916243900829490908e-04,9.519815547146555090e-01,2.819975398160324415e-02,8.795919953470603403e+00
8.000000000000000167e-02,0.000000000000000000e+00,6.690494054240911197e-04,9.525444594139994559e-01,0.000000000000000000e+00,8.554944862283059948e+00
8.999999999999999667e-02,0.000000000000000000e+00,5.554880137080016713e-04,9.524826214930112167e-01,0.000000000000000000e+00,8.555700018627131698e+00
1.000000000000000056e-01,0.000000000000000000e+00,4.160588325397610553e-04,9.538046379169369260e-01,0.000000000000000000e+00,8.764961780268087921e+00
1.100000000000000006e-01,0.000000000000000000e+00,6.821494166959113413e-04,9.548453861285535194e-01,0.000000000000000000e+00,8.640677002254205874e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.375494053906188650e-03,9.545104110648019446e-01,1.525766215159837097e-02,4.536848844315279905e+00
1.300000000000000044e-01,0.000000000000000000e+00,6.818698725644299847e-04,9.540929713731700623e-01,0.000000000000000000e+00,4.752978451195398080e+00
